# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e-01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (5.000000e-01 0.000000e+00 5.000000e-02)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
8.4           	4.593518e-05	9.047275e-01	4.179044e-04	2.548874e-04	1.630170e-04
8.7           	5.934645e-04	8.955056e-01	3.596538e-04	7.732913e-04	-4.136376e-04
9             	-2.570848e-05	8.829518e-01	-4.125437e-06	-2.777120e-05	2.364576e-05
9.3           	-2.107576e-05	8.692454e-01	-5.386393e-05	-4.800772e-05	-5.856207e-06
9.6           	-4.661868e-07	8.577912e-01	-2.174120e-04	-1.091722e-04	-1.082398e-04
9.9           	-2.935336e-06	8.484853e-01	-3.111669e-05	-1.849368e-05	-1.262301e-05
10.2          	8.137696e-06	8.385983e-01	-6.248794e-06	5.013299e-06	-1.126209e-05
10.5          	2.391249e-06	8.299567e-01	1.624797e-06	3.203647e-06	-1.578850e-06
10.8          	-2.247558e-06	8.211345e-01	4.883309e-06	1.940969e-07	4.689212e-06
11.1          	-1.254201e-05	8.136391e-01	-2.828174e-05	-2.668288e-05	-1.598862e-06
11.4          	-5.994523e-07	8.048509e-01	4.039238e-04	2.013624e-04	2.025613e-04
11.7          	-2.580109e-06	7.966537e-01	8.455295e-06	1.647539e-06	6.807757e-06
12            	1.141665e-05	7.872461e-01	-1.765763e-04	-7.687151e-05	-9.970481e-05
12.3          	4.214351e-06	7.783872e-01	-3.041204e-05	-1.099167e-05	-1.942037e-05
12.6          	6.645020e-06	7.699205e-01	1.631775e-04	8.823379e-05	7.494375e-05
12.9          	-4.335963e-06	7.612050e-01	-4.775381e-05	-2.821287e-05	-1.954094e-05
13.2          	-5.160354e-05	7.505624e-01	-5.192556e-06	-5.419981e-05	4.900726e-05
13.5          	-5.977233e-05	7.388125e-01	-5.926045e-05	-8.940256e-05	3.014211e-05
13.8          	-7.576937e-05	7.276620e-01	-1.206369e-04	-1.360878e-04	1.545091e-05
14.1          	-4.478426e-05	7.161083e-01	-9.584182e-05	-9.270517e-05	-3.136650e-06
14.4          	-7.887591e-06	7.048502e-01	-6.199223e-05	-3.888371e-05	-2.310853e-05
14.7          	-6.341240e-06	6.948419e-01	-2.507609e-05	-1.887929e-05	-6.196807e-06
15            	-8.352827e-06	6.850253e-01	7.012827e-05	2.671131e-05	4.341696e-05
15.3          	-3.688018e-05	6.732328e-01	1.873163e-05	-2.751436e-05	4.624599e-05
15.6          	-5.045634e-05	6.589172e-01	-7.596586e-05	-8.843927e-05	1.247340e-05
15.9          	-8.508908e-05	6.448245e-01	-5.521831e-05	-1.126982e-04	5.747992e-05
16.2          	-1.131079e-04	6.337996e-01	-1.096191e-04	-1.679174e-04	5.829830e-05
16.5          	-1.281231e-04	6.231236e-01	-1.816881e-04	-2.189671e-04	3.727905e-05
16.8          	3.401709e-04	6.127789e-01	4.135030e-04	5.469224e-04	-1.334194e-04
17.1          	-2.173838e-05	6.031821e-01	-1.036994e-04	-7.358809e-05	-3.011133e-05
17.4          	6.784430e-05	5.924425e-01	-4.469839e-05	4.549511e-05	-9.019350e-05
17.7          	-9.911734e-03	5.703747e-01	-1.450936e-02	-1.716642e-02	2.657052e-03
18            	3.958747e-04	5.638850e-01	7.555962e-04	7.736728e-04	-1.807659e-05
18.3          	1.839060e-04	5.488005e-01	3.551624e-04	3.614872e-04	-6.324841e-06
18.6          	-7.614902e-03	5.255418e-01	-1.111718e-02	-1.317349e-02	2.056312e-03
18.9          	-2.983956e-04	5.197670e-01	-1.310511e-04	-3.639212e-04	2.328701e-04
19.2          	-2.235317e-04	5.127119e-01	-7.972203e-05	-2.633928e-04	1.836707e-04
19.5          	-3.820934e-04	5.115769e-01	-3.568337e-04	-5.605102e-04	2.036766e-04
19.8          	-4.812242e-04	5.146838e-01	-4.747374e-04	-7.185929e-04	2.438555e-04
20.1          	-4.485013e-04	5.192857e-01	-4.512435e-04	-6.741231e-04	2.228796e-04
20.4          	-4.413809e-04	5.271622e-01	-5.969152e-04	-7.398385e-04	1.429233e-04
20.7          	-2.882964e-04	5.377070e-01	-4.880998e-04	-5.323463e-04	4.424646e-05
21            	-2.051795e-04	5.514987e-01	-6.855730e-04	-5.479660e-04	-1.376070e-04
21.3          	4.297954e-04	5.678105e-01	3.871710e-04	6.233809e-04	-2.362099e-04
21.6          	8.581401e-05	5.893934e-01	-1.588058e-04	6.411111e-06	-1.652169e-04
21.9          	2.481770e-04	6.204840e-01	7.254779e-05	2.844509e-04	-2.119031e-04
22.2          	2.772761e-04	6.619655e-01	1.098607e-04	3.322065e-04	-2.223457e-04
22.5          	6.803826e-05	7.203727e-01	-4.019177e-05	4.794237e-05	-8.813414e-05
22.8          	-4.167156e-04	8.079016e-01	-4.770658e-04	-6.552485e-04	1.781827e-04
23.1          	-7.395276e-04	9.349660e-01	-6.900237e-04	-1.084539e-03	3.945157e-04
23.4          	-6.001533e-04	1.093636e+00	-7.483979e-04	-9.743523e-04	2.259544e-04
23.7          	-7.212360e-04	1.251022e+00	-7.024691e-04	-1.072471e-03	3.700014e-04
24            	-3.334930e-05	1.407118e+00	-3.370105e-04	-2.018546e-04	-1.351560e-04
24.3          	3.961580e-04	1.450882e+00	-1.602680e-05	3.881446e-04	-4.041714e-04
24.6          	-2.533316e-04	1.486677e+00	-6.012128e-04	-5.539380e-04	-4.727476e-05
24.9          	1.330029e-04	1.538946e+00	1.670629e-05	1.413560e-04	-1.246497e-04
25.2          	8.093117e-04	1.595888e+00	1.064380e-03	1.341502e-03	-2.771215e-04
25.5          	-1.036396e-03	1.633580e+00	-1.257478e-03	-1.665136e-03	4.076573e-04
25.8          	-1.724192e-03	1.660842e+00	-2.305938e-03	-2.877161e-03	5.712234e-04
26.1          	-1.949503e-03	1.680970e+00	-1.223326e-03	-2.561166e-03	1.337840e-03
26.4          	-2.191824e-03	1.689779e+00	-2.242331e-03	-3.312989e-03	1.070658e-03
26.7          	-2.653172e-03	1.689796e+00	-2.543232e-03	-3.924788e-03	1.381556e-03
27            	-2.395071e-03	1.639815e+00	-2.385476e-03	-3.587809e-03	1.202332e-03
27.3          	-2.683804e-04	1.551315e+00	-4.665301e-04	-5.016454e-04	3.511535e-05
27.6          	-1.098984e-04	1.453821e+00	-7.129635e-04	-4.663801e-04	-2.465834e-04
27.9          	-2.935818e-05	1.388452e+00	-9.539483e-04	-5.063324e-04	-4.476160e-04
28.2          	-1.568772e-03	1.323212e+00	-3.512255e-03	-3.324900e-03	-1.873556e-04
28.5          	-6.160063e-05	1.267753e+00	-9.291408e-04	-5.261710e-04	-4.029698e-04
28.8          	9.550813e-04	1.281075e+00	-1.563934e-04	8.768846e-04	-1.033278e-03
29.1          	-2.459796e-04	1.308449e+00	-9.715129e-04	-7.317361e-04	-2.397768e-04
29.4          	1.858065e-04	1.357210e+00	-7.858976e-04	-2.071423e-04	-5.787553e-04
29.7          	-5.654435e-05	1.418168e+00	-9.976910e-04	-5.553898e-04	-4.423011e-04
30            	-4.241056e-04	1.441389e+00	-1.426552e-03	-1.137382e-03	-2.891704e-04
30.3          	1.985836e-04	1.456934e+00	-7.511494e-04	-1.769911e-04	-5.741583e-04
30.6          	5.826761e-05	1.485428e+00	-1.393841e-03	-6.386528e-04	-7.551880e-04
30.9          	4.252454e-04	1.515739e+00	-5.312492e-04	1.596208e-04	-6.908700e-04
31.2          	3.579761e-04	1.542912e+00	-1.290136e-03	-2.870920e-04	-1.003044e-03
31.5          	8.320399e-04	1.569705e+00	-1.788686e-04	7.426056e-04	-9.214742e-04
31.8          	7.577174e-04	1.589862e+00	-1.254313e-03	1.305609e-04	-1.384874e-03
32.1          	6.891494e-04	1.611523e+00	-9.292942e-04	2.245022e-04	-1.153796e-03
32.4          	1.218139e-03	1.619822e+00	-3.046869e-04	1.065795e-03	-1.370482e-03
32.7          	1.869802e-03	1.618294e+00	-1.246972e-03	1.246316e-03	-2.493288e-03
33            	1.802307e-03	1.615561e+00	5.850150e-04	2.094815e-03	-1.509800e-03
33.3          	1.475049e-03	1.620001e+00	7.595654e-04	1.854832e-03	-1.095266e-03
33.6          	1.411444e-03	1.606681e+00	1.101723e-03	1.962305e-03	-8.605823e-04
33.9          	8.507339e-04	1.565080e+00	1.036226e-03	1.368847e-03	-3.326212e-04
34.2          	-1.898935e-03	1.560128e+00	-1.646611e-03	-2.722240e-03	1.075629e-03
34.5          	-1.136087e-03	1.499111e+00	2.022362e-04	-1.034969e-03	1.237205e-03
34.8          	-2.538388e-03	1.429300e+00	-1.168137e-03	-3.122457e-03	1.954320e-03
35.1          	-2.085697e-03	1.355104e+00	-3.063650e-05	-2.101015e-03	2.070379e-03
35.4          	-2.834234e-03	1.297268e+00	-1.157267e-03	-3.412868e-03	2.255601e-03
35.7          	1.572288e-03	1.175076e+00	3.564388e-03	3.354482e-03	2.099062e-04
36            	8.498066e-04	1.118959e+00	2.914069e-03	2.306841e-03	6.072280e-04
36.3          	9.924502e-04	1.064219e+00	2.362508e-03	2.173704e-03	1.888036e-04
36.6          	1.327875e-03	1.009583e+00	3.492048e-03	3.073899e-03	4.181484e-04
36.9          	2.559132e-03	1.029767e+00	4.651802e-03	4.885033e-03	-2.332310e-04
37.2          	2.444644e-03	1.032047e+00	4.857473e-03	4.873381e-03	-1.590772e-05
37.5          	2.697934e-03	1.090361e+00	4.571740e-03	4.983804e-03	-4.120640e-04
37.8          	1.972401e-03	1.156095e+00	5.257837e-03	4.601319e-03	6.565176e-04
38.1          	1.293758e-03	1.247114e+00	3.844660e-03	3.216087e-03	6.285720e-04
38.4          	3.308346e-04	1.320164e+00	3.434641e-03	2.048155e-03	1.386486e-03
38.7          	1.055752e-03	1.375463e+00	4.391636e-03	3.251570e-03	1.140067e-03
39            	3.384509e-03	1.413988e+00	7.386409e-03	7.077714e-03	3.086950e-04
39.3          	3.618485e-03	1.443796e+00	7.466604e-03	7.351787e-03	1.148172e-04
39.6          	3.724813e-03	1.465196e+00	8.204965e-03	7.827296e-03	3.776695e-04
39.9          	3.375752e-03	1.478788e+00	8.073774e-03	7.412639e-03	6.611352e-04
40.2          	3.869954e-03	1.483296e+00	9.061747e-03	8.400827e-03	6.609196e-04
40.5          	4.456631e-03	1.478038e+00	9.524979e-03	9.219121e-03	3.058588e-04
40.8          	4.749435e-03	1.468597e+00	1.013354e-02	9.816208e-03	3.173368e-04
41.1          	5.879129e-03	1.452648e+00	1.137236e-02	1.156531e-02	-1.929462e-04
41.4          	7.290503e-03	1.418015e+00	1.250899e-02	1.354500e-02	-1.036009e-03
41.7          	8.099324e-03	1.379668e+00	1.266834e-02	1.443350e-02	-1.765152e-03
42            	9.045577e-03	1.352518e+00	1.480211e-02	1.644663e-02	-1.644522e-03
42.3          	9.107387e-03	1.340451e+00	1.515969e-02	1.668723e-02	-1.527541e-03
42.6          	9.728212e-03	1.334116e+00	1.582971e-02	1.764307e-02	-1.813356e-03
42.9          	1.094800e-02	1.332853e+00	1.736226e-02	1.962914e-02	-2.266874e-03
43.2          	1.261920e-02	1.337667e+00	1.920250e-02	2.222045e-02	-3.017952e-03
43.5          	1.398016e-02	1.350848e+00	2.047308e-02	2.421670e-02	-3.743625e-03
43.8          	1.451024e-02	1.367231e+00	2.208642e-02	2.555345e-02	-3.467026e-03
44.1          	1.467065e-02	1.388898e+00	2.170698e-02	2.552414e-02	-3.817164e-03
44.4          	1.579189e-02	1.415491e+00	2.384868e-02	2.771623e-02	-3.867553e-03
44.7          	1.489711e-02	1.437310e+00	2.244373e-02	2.611897e-02	-3.675243e-03
45            	1.452435e-02	1.433009e+00	2.342623e-02	2.623747e-02	-2.811237e-03
45.3          	1.444873e-02	1.416495e+00	2.492472e-02	2.691110e-02	-1.986372e-03
45.6          	1.363909e-02	1.406749e+00	2.378544e-02	2.553181e-02	-1.746371e-03
45.9          	1.336197e-02	1.369593e+00	2.380385e-02	2.526390e-02	-1.460043e-03
46.2          	1.257038e-02	1.324497e+00	2.318133e-02	2.416105e-02	-9.797169e-04
46.5          	1.256940e-02	1.326567e+00	2.339945e-02	2.426913e-02	-8.696799e-04
46.8          	1.352973e-02	1.279861e+00	2.408052e-02	2.556999e-02	-1.489470e-03
47.1          	9.796261e-03	1.235743e+00	2.033884e-02	1.996568e-02	3.731574e-04
47.4          	1.300209e-02	1.258319e+00	2.405916e-02	2.503167e-02	-9.725098e-04
47.7          	9.607076e-03	1.204503e+00	2.156131e-02	2.038773e-02	1.173578e-03
48            	1.017717e-02	1.227968e+00	2.248196e-02	2.141815e-02	1.063808e-03
48.3          	1.315355e-02	1.217662e+00	2.552618e-02	2.591664e-02	-3.904566e-04
48.6          	4.393353e-03	1.223865e+00	1.856719e-02	1.367695e-02	4.890241e-03
48.9          	1.428901e-02	1.260949e+00	2.777570e-02	2.817686e-02	-4.011627e-04
49.2          	8.960755e-03	1.263733e+00	2.396407e-02	2.094279e-02	3.021280e-03
49.5          	2.948255e-03	1.298687e+00	1.817353e-02	1.203502e-02	6.138511e-03
49.8          	1.124347e-02	1.321788e+00	2.622134e-02	2.435413e-02	1.867202e-03
50.1          	4.473097e-03	1.323057e+00	2.002164e-02	1.448392e-02	5.537724e-03
50.4          	-3.162679e-03	1.333642e+00	1.342413e-02	3.549383e-03	9.874742e-03
50.7          	3.182557e-03	1.336235e+00	1.922576e-02	1.279544e-02	6.430321e-03
51            	-6.849905e-04	1.315677e+00	1.490688e-02	6.768447e-03	8.138428e-03
51.3          	-7.274209e-03	1.296934e+00	9.211302e-03	-2.668558e-03	1.187986e-02
51.6          	-3.892079e-04	1.289357e+00	1.476474e-02	6.993161e-03	7.771576e-03
51.9          	4.246137e-03	1.247132e+00	1.815512e-02	1.332369e-02	4.831420e-03
52.2          	-5.832998e-03	1.235383e+00	8.498225e-03	-1.583886e-03	1.008211e-02
52.5          	1.222206e-02	1.229251e+00	2.360915e-02	2.402664e-02	-4.174875e-04
52.8          	5.451782e-03	1.189303e+00	1.737811e-02	1.414084e-02	3.237276e-03
53.1          	1.519122e-03	1.210314e+00	1.279308e-02	7.915660e-03	4.877416e-03
53.4          	1.735154e-02	1.185878e+00	2.714496e-02	3.092402e-02	-3.779059e-03
53.7          	-3.920211e-03	1.190358e+00	8.108370e-03	1.339734e-04	7.974396e-03
54            	9.149414e-03	1.202897e+00	1.806353e-02	1.818118e-02	-1.176484e-04
54.3          	4.001290e-03	1.191449e+00	1.335044e-02	1.067651e-02	2.673932e-03
54.6          	-6.254215e-03	1.212147e+00	2.661827e-03	-4.923302e-03	7.585129e-03
54.9          	2.874733e-03	1.219471e+00	8.939883e-03	7.344675e-03	1.595208e-03
55.2          	-1.778844e-03	1.219572e+00	3.285105e-03	-1.362911e-04	3.421396e-03
55.5          	-6.329773e-03	1.237862e+00	-2.482643e-03	-7.571095e-03	5.088452e-03
55.8          	2.578630e-03	1.250043e+00	3.750222e-03	4.453741e-03	-7.035191e-04
56.1          	3.606381e-03	1.252773e+00	2.893166e-03	5.052964e-03	-2.159798e-03
56.4          	-1.075601e-03	1.263493e+00	-2.308385e-03	-2.229794e-03	-7.859124e-05
56.7          	3.297011e-03	1.272178e+00	4.085974e-04	3.501310e-03	-3.092712e-03
57            	5.090969e-03	1.266362e+00	8.639898e-04	5.522964e-03	-4.658974e-03
57.3          	-2.605774e-03	1.260064e+00	-7.348944e-03	-6.280246e-03	-1.068698e-03
57.6          	-3.842010e-03	1.259153e+00	-9.546245e-03	-8.615132e-03	-9.311127e-04
57.9          	2.790832e-04	1.248961e+00	-9.068604e-03	-4.255219e-03	-4.813385e-03
58.2          	-5.307787e-03	1.237227e+00	-1.626611e-02	-1.344084e-02	-2.825270e-03
58.5          	-9.043534e-03	1.237991e+00	-2.236072e-02	-2.022389e-02	-2.136825e-03
58.8          	-1.120299e-03	1.239108e+00	-1.811405e-02	-1.017732e-02	-7.936726e-03
59.1          	7.133731e-04	1.233477e+00	-1.864199e-02	-8.607624e-03	-1.003437e-02
59.4          	-3.526247e-03	1.239985e+00	-2.448289e-02	-1.576769e-02	-8.715200e-03
59.7          	2.658456e-03	1.254069e+00	-2.006135e-02	-7.372219e-03	-1.268913e-02
60            	9.093247e-03	1.253911e+00	-1.528783e-02	1.449332e-03	-1.673716e-02
60.3          	3.924604e-03	1.251113e+00	-2.082603e-02	-6.488409e-03	-1.433762e-02
60.6          	-1.056551e-03	1.258848e+00	-2.646154e-02	-1.428732e-02	-1.217422e-02
60.9          	1.108733e-03	1.255264e+00	-2.531000e-02	-1.154627e-02	-1.376373e-02
61.2          	-3.175731e-03	1.232145e+00	-3.144624e-02	-1.889885e-02	-1.254739e-02
61.5          	-1.658382e-02	1.214279e+00	-4.795940e-02	-4.056352e-02	-7.395876e-03
61.8          	-2.099912e-02	1.201833e+00	-5.593325e-02	-4.896574e-02	-6.967503e-03
62.1          	-1.909560e-02	1.170373e+00	-5.634198e-02	-4.726659e-02	-9.075387e-03
62.4          	-2.534967e-02	1.135061e+00	-6.642344e-02	-5.856139e-02	-7.862054e-03
62.7          	-2.908735e-02	1.121101e+00	-7.290525e-02	-6.553997e-02	-7.365277e-03
63            	-2.355803e-02	1.112692e+00	-7.152064e-02	-5.931835e-02	-1.220229e-02
63.3          	-2.184995e-02	1.092988e+00	-7.213082e-02	-5.791536e-02	-1.421546e-02
63.6          	-2.099684e-02	1.089943e+00	-7.373022e-02	-5.786195e-02	-1.586827e-02
63.9          	-2.001397e-02	1.108603e+00	-7.319259e-02	-5.661027e-02	-1.658232e-02
64.2          	-2.300792e-02	1.108807e+00	-7.583731e-02	-6.092658e-02	-1.491074e-02
64.5          	-2.383195e-02	1.106667e+00	-7.625427e-02	-6.195908e-02	-1.429519e-02
64.8          	-3.381960e-02	1.121225e+00	-8.457175e-02	-7.610548e-02	-8.466273e-03
65.1          	-4.816555e-02	1.114306e+00	-9.674095e-02	-9.653602e-02	-2.049295e-04
65.4          	-5.334957e-02	1.095974e+00	-1.020539e-01	-1.043765e-01	2.322643e-03
65.7          	-6.506574e-02	1.097127e+00	-1.145190e-01	-1.223252e-01	7.806255e-03
66            	-7.848920e-02	1.084213e+00	-1.284780e-01	-1.427282e-01	1.425018e-02
66.3          	-7.644478e-02	1.066787e+00	-1.290420e-01	-1.409658e-01	1.192377e-02
66.6          	-7.592522e-02	1.076010e+00	-1.307782e-01	-1.413143e-01	1.053611e-02
66.9          	-7.830213e-02	1.084596e+00	-1.348955e-01	-1.457499e-01	1.085437e-02
67.2          	-6.826203e-02	1.091624e+00	-1.269708e-01	-1.317475e-01	4.776612e-03
67.5          	-6.164478e-02	1.120662e+00	-1.207055e-01	-1.219975e-01	1.292026e-03
67.8          	-6.369567e-02	1.148025e+00	-1.217983e-01	-1.245948e-01	2.796512e-03
68.1          	-5.829130e-02	1.163385e+00	-1.164387e-01	-1.165107e-01	7.193411e-05
68.4          	-5.384290e-02	1.183989e+00	-1.116266e-01	-1.096562e-01	-1.970370e-03
68.7          	-5.841494e-02	1.195998e+00	-1.148680e-01	-1.158490e-01	9.809135e-04
69            	-5.689057e-02	1.191623e+00	-1.161349e-01	-1.149580e-01	-1.176862e-03
69.3          	-4.753954e-02	1.190563e+00	-1.117972e-01	-1.034381e-01	-8.359058e-03
69.6          	-4.906153e-02	1.188246e+00	-1.174947e-01	-1.078089e-01	-9.685838e-03
69.9          	-4.280141e-02	1.176587e+00	-1.156405e-01	-1.006217e-01	-1.501883e-02
70.2          	-2.228997e-02	1.171125e+00	-1.028255e-01	-7.370273e-02	-2.912279e-02
70.5          	-1.080867e-02	1.175493e+00	-9.504685e-02	-5.833210e-02	-3.671476e-02
70.8          	-4.415177e-03	1.175553e+00	-9.434391e-02	-5.158713e-02	-4.275678e-02
71.1          	1.820268e-02	1.178030e+00	-7.800118e-02	-2.079791e-02	-5.720327e-02
71.4          	4.130901e-02	1.190494e+00	-5.910679e-02	1.175562e-02	-7.086241e-02
71.7          	4.408994e-02	1.202178e+00	-5.678297e-02	1.569845e-02	-7.248142e-02
72            	4.427785e-02	1.207048e+00	-5.547446e-02	1.654062e-02	-7.201508e-02
72.3          	5.470798e-02	1.206339e+00	-4.343927e-02	3.298834e-02	-7.642761e-02
72.6          	5.798583e-02	1.201973e+00	-3.668441e-02	3.964363e-02	-7.632804e-02
72.9          	3.648391e-02	1.193827e+00	-5.165156e-02	1.065813e-02	-6.230969e-02
73.2          	9.931284e-03	1.177683e+00	-6.923203e-02	-2.468473e-02	-4.454730e-02
73.5          	5.372295e-03	1.152186e+00	-6.903683e-02	-2.914612e-02	-3.989071e-02
73.8          	7.433683e-04	1.125575e+00	-6.801894e-02	-3.326610e-02	-3.475284e-02
74.1          	-3.803985e-02	1.106098e+00	-9.692796e-02	-8.650383e-02	-1.042413e-02
74.4          	-5.897674e-02	1.088079e+00	-1.107170e-01	-1.143352e-01	3.618267e-03
74.7          	-4.540666e-02	1.065579e+00	-9.314681e-02	-9.198006e-02	-1.166743e-03
75            	-6.062019e-02	1.051017e+00	-1.020420e-01	-1.116412e-01	9.599165e-03
75.3          	-8.625875e-02	1.054860e+00	-1.209538e-01	-1.467356e-01	2.578187e-02
75.6          	-7.621154e-02	1.056547e+00	-1.083091e-01	-1.303661e-01	2.205697e-02
75.9          	-7.569479e-02	1.053009e+00	-1.025355e-01	-1.269625e-01	2.442705e-02
76.2          	-8.762213e-02	1.059609e+00	-1.107739e-01	-1.430091e-01	3.223517e-02
76.5          	-8.004034e-02	1.068391e+00	-1.014817e-01	-1.307812e-01	2.929951e-02
76.8          	-7.094177e-02	1.065968e+00	-8.984934e-02	-1.158664e-01	2.601710e-02
77.1          	-6.149348e-02	1.061796e+00	-7.906651e-02	-1.010267e-01	2.196023e-02
77.4          	-4.362928e-02	1.064340e+00	-5.912524e-02	-7.319190e-02	1.406666e-02
77.7          	-3.099844e-02	1.064911e+00	-4.238343e-02	-5.219015e-02	9.806723e-03
78            	-1.542980e-02	1.063011e+00	-2.127133e-02	-2.606547e-02	4.794139e-03
78.3          	5.782616e-03	1.069344e+00	7.057620e-03	9.311426e-03	-2.253806e-03
78.6          	1.393260e-02	1.085712e+00	2.557936e-02	2.672228e-02	-1.142919e-03
78.9          	1.439449e-02	1.100832e+00	3.938667e-02	3.408782e-02	5.298843e-03
79.2          	2.327035e-02	1.112341e+00	5.988287e-02	5.321179e-02	6.671083e-03
79.5          	2.950338e-02	1.129697e+00	7.541137e-02	6.720906e-02	8.202307e-03
79.8          	2.113658e-02	1.143831e+00	7.560290e-02	5.893803e-02	1.666487e-02
80.1          	2.183100e-02	1.143116e+00	8.025837e-02	6.196019e-02	1.829818e-02
80.4          	3.104533e-02	1.138484e+00	9.170174e-02	7.689619e-02	1.480554e-02
80.7          	2.684469e-02	1.134266e+00	8.963280e-02	7.166109e-02	1.797170e-02
81            	2.511264e-02	1.116035e+00	8.454713e-02	6.738621e-02	1.716092e-02
81.3          	4.014946e-02	1.096633e+00	9.532240e-02	8.781066e-02	7.511738e-03
81.6          	4.855327e-02	1.086315e+00	9.691694e-02	9.701174e-02	-9.480026e-05
81.9          	5.401251e-02	1.069900e+00	9.711657e-02	1.025708e-01	-5.454227e-03
82.2          	7.381753e-02	1.052217e+00	1.106384e-01	1.291367e-01	-1.849833e-02
82.5          	9.776830e-02	1.051722e+00	1.316111e-01	1.635738e-01	-3.196278e-02
82.8          	1.122237e-01	1.057539e+00	1.466324e-01	1.855399e-01	-3.890750e-02
83.1          	1.270078e-01	1.055665e+00	1.666733e-01	2.103444e-01	-4.367115e-02
83.4          	1.492009e-01	1.061705e+00	2.005725e-01	2.494871e-01	-4.891461e-02
83.7          	1.604199e-01	1.080184e+00	2.273395e-01	2.740897e-01	-4.675016e-02
84            	1.590392e-01	1.090012e+00	2.472850e-01	2.826817e-01	-3.539671e-02
84.3          	1.543605e-01	1.091632e+00	2.691357e-01	2.889284e-01	-1.979264e-02
84.6          	1.310057e-01	1.099251e+00	2.768144e-01	2.694130e-01	7.401474e-03
84.9          	8.820421e-02	1.104062e+00	2.688981e-01	2.226532e-01	4.624483e-02
85.2          	4.229676e-02	1.092382e+00	2.593673e-01	1.719804e-01	8.738687e-02
85.5          	-1.248039e-02	1.076199e+00	2.414149e-01	1.082270e-01	1.331878e-01
85.8          	-7.230017e-02	1.065556e+00	2.171605e-01	3.628007e-02	1.808804e-01
86.1          	-1.130157e-01	1.046566e+00	2.066558e-01	-9.687780e-03	2.163436e-01
86.4          	-1.352589e-01	1.022002e+00	2.070627e-01	-3.172759e-02	2.387903e-01
