# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e-01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (5.000000e-01 0.000000e+00 5.000000e-02)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
86.4          	1.678239e-01	9.309550e-01	-7.603676e-01	-2.123599e-01	-5.480077e-01
86.7          	1.614062e-01	9.243223e-01	-7.700948e-01	-2.236412e-01	-5.464536e-01
87            	1.491039e-01	8.990256e-01	-7.958081e-01	-2.488001e-01	-5.470080e-01
87.3          	1.266051e-01	8.567100e-01	-8.324858e-01	-2.896378e-01	-5.428480e-01
87.6          	9.937343e-02	8.001445e-01	-8.757848e-01	-3.385190e-01	-5.372658e-01
87.9          	8.060975e-02	7.716271e-01	-9.039971e-01	-3.713888e-01	-5.326083e-01
88.2          	7.476854e-02	7.711319e-01	-8.776122e-01	-3.640376e-01	-5.135747e-01
88.5          	8.174865e-02	8.060260e-01	-7.866606e-01	-3.115817e-01	-4.750789e-01
88.8          	9.620272e-02	8.774073e-01	-6.615956e-01	-2.345951e-01	-4.270005e-01
89.1          	1.211146e-01	1.010776e+00	-5.284764e-01	-1.431236e-01	-3.853528e-01
89.4          	1.628730e-01	1.205721e+00	-3.576359e-01	-1.594497e-02	-3.416909e-01
89.7          	2.121902e-01	1.372224e+00	-1.454151e-01	1.394826e-01	-2.848978e-01
90            	1.904867e-01	1.372317e+00	-1.044717e-04	1.904345e-01	-1.905389e-01
90.3          	1.013765e-01	1.274731e+00	1.099772e-02	1.068753e-01	-9.587762e-02
90.6          	4.608435e-02	1.229760e+00	-3.788041e-02	2.714414e-02	-6.502455e-02
90.9          	-1.904518e-03	1.201499e+00	-1.035118e-01	-5.366039e-02	-4.985136e-02
91.2          	2.490639e-02	1.088316e+00	-3.186790e-02	8.972439e-03	-4.084034e-02
91.5          	2.665092e-02	1.049689e+00	-3.465108e-02	9.325378e-03	-4.397645e-02
91.8          	2.572540e-02	1.025762e+00	-5.465374e-02	-1.601464e-03	-5.305227e-02
92.1          	2.818263e-02	9.921475e-01	9.427794e-03	3.289653e-02	-2.346873e-02
92.4          	1.504502e-02	9.567962e-01	1.644730e-01	9.728153e-02	6.719148e-02
92.7          	-2.193516e-03	9.230870e-01	2.841918e-01	1.399024e-01	1.442894e-01
93            	-4.781660e-03	8.835708e-01	3.391879e-01	1.648123e-01	1.743756e-01
93.3          	-2.985898e-03	8.300087e-01	3.491099e-01	1.715690e-01	1.775408e-01
93.6          	2.700380e-05	7.744960e-01	3.189314e-01	1.594927e-01	1.594387e-01
93.9          	5.377212e-03	7.619591e-01	2.872598e-01	1.490071e-01	1.382527e-01
94.2          	2.440934e-02	8.253598e-01	2.523737e-01	1.505962e-01	1.017775e-01
94.5          	7.128769e-02	9.613780e-01	2.312557e-01	1.869155e-01	4.434015e-02
94.8          	1.219278e-01	1.111299e+00	2.170789e-01	2.304673e-01	-1.338833e-02
95.1          	1.135447e-01	1.202137e+00	1.062303e-01	1.666598e-01	-6.042957e-02
95.4          	5.898207e-02	1.316261e+00	-5.221012e-02	3.287701e-02	-8.508713e-02
95.7          	-2.817611e-02	1.370522e+00	-2.503215e-01	-1.533369e-01	-9.698464e-02
96            	-4.838543e-02	1.257864e+00	-3.929148e-01	-2.448428e-01	-1.480720e-01
96.3          	-1.939718e-02	1.158438e+00	-4.584766e-01	-2.486355e-01	-2.098411e-01
96.6          	-1.544945e-02	1.089535e+00	-4.182680e-01	-2.245835e-01	-1.936846e-01
96.9          	-4.120960e-02	1.062643e+00	-3.651489e-01	-2.237840e-01	-1.413648e-01
97.2          	-6.544043e-02	1.047915e+00	-3.716247e-01	-2.512528e-01	-1.203719e-01
97.5          	-9.199353e-02	1.014560e+00	-3.918355e-01	-2.879113e-01	-1.039242e-01
97.8          	-1.224582e-01	9.670418e-01	-4.280206e-01	-3.364685e-01	-9.155205e-02
98.1          	-1.582742e-01	9.079857e-01	-5.221212e-01	-4.193348e-01	-1.027865e-01
98.4          	-1.780501e-01	8.517742e-01	-6.872292e-01	-5.216647e-01	-1.655645e-01
98.7          	-1.682462e-01	8.157357e-01	-8.248338e-01	-5.806631e-01	-2.441707e-01
99            	-1.573214e-01	7.829864e-01	-8.879229e-01	-6.012828e-01	-2.866401e-01
99.3          	-1.435964e-01	7.515667e-01	-8.668022e-01	-5.769975e-01	-2.898047e-01
99.6          	-1.182135e-01	7.180566e-01	-7.764852e-01	-5.064561e-01	-2.700290e-01
99.9          	-6.695051e-02	7.231624e-01	-6.117693e-01	-3.728352e-01	-2.389341e-01
100.2         	-3.633016e-02	7.832090e-01	-4.170303e-01	-2.448453e-01	-1.721850e-01
100.5         	-5.972144e-02	8.929334e-01	-3.113555e-01	-2.153992e-01	-9.595631e-02
100.8         	-1.077735e-01	1.083392e+00	-3.123720e-01	-2.639595e-01	-4.841250e-02
101.1         	-1.285651e-01	1.312254e+00	-2.750328e-01	-2.660815e-01	-8.951287e-03
101.4         	-7.343061e-02	1.436343e+00	-9.968444e-02	-1.232728e-01	2.358839e-02
101.7         	-2.543708e-02	1.459167e+00	1.967699e-03	-2.445323e-02	2.642093e-02
102           	-1.197287e-02	1.276721e+00	7.055096e-02	2.330261e-02	4.724835e-02
102.3         	1.852006e-02	1.169026e+00	1.533475e-01	9.519383e-02	5.815371e-02
102.6         	2.515484e-02	1.040190e+00	1.067071e-01	7.850838e-02	2.819871e-02
102.9         	3.942071e-02	1.001677e+00	1.076847e-01	9.326305e-02	1.442163e-02
103.2         	5.289862e-02	9.782858e-01	1.392269e-01	1.225121e-01	1.671485e-02
103.5         	6.945821e-02	9.417604e-01	1.785665e-01	1.587415e-01	1.982503e-02
103.8         	8.713263e-02	8.878943e-01	2.458231e-01	2.100442e-01	3.577894e-02
104.1         	1.003167e-01	8.331599e-01	3.433963e-01	2.720149e-01	7.138144e-02
104.4         	9.336434e-02	8.086391e-01	4.364420e-01	3.115854e-01	1.248567e-01
104.7         	7.294439e-02	8.219807e-01	4.527342e-01	2.993115e-01	1.534227e-01
105           	3.964080e-02	8.774045e-01	3.599161e-01	2.195989e-01	1.403173e-01
105.3         	-1.147935e-02	9.261459e-01	2.224454e-01	9.974337e-02	1.227021e-01
105.6         	-5.321582e-02	9.748350e-01	5.695878e-02	-2.473643e-02	8.169521e-02
105.9         	-8.676185e-02	1.048745e+00	-1.023237e-01	-1.379237e-01	3.560003e-02
106.2         	-1.014302e-01	1.145774e+00	-2.536700e-01	-2.282652e-01	-2.540477e-02
106.5         	-5.752772e-02	1.222729e+00	-3.127775e-01	-2.139165e-01	-9.886103e-02
106.8         	-4.857724e-03	1.294919e+00	-3.529504e-01	-1.813329e-01	-1.716175e-01
107.1         	1.492191e-02	1.359927e+00	-4.244855e-01	-1.973209e-01	-2.271647e-01
107.4         	2.555677e-02	1.459557e+00	-4.702622e-01	-2.095743e-01	-2.606878e-01
107.7         	-4.230745e-02	1.461426e+00	-6.943096e-01	-3.894622e-01	-3.048473e-01
108           	-8.247917e-02	1.401922e+00	-9.079949e-01	-5.364766e-01	-3.715183e-01
108.3         	-6.816141e-02	1.298090e+00	-9.406404e-01	-5.384816e-01	-4.021588e-01
108.6         	-4.641035e-02	1.206228e+00	-8.899132e-01	-4.913670e-01	-3.985463e-01
108.9         	-5.353032e-02	1.148616e+00	-8.767698e-01	-4.919152e-01	-3.848546e-01
109.2         	-7.257569e-02	1.083430e+00	-8.874531e-01	-5.163023e-01	-3.711509e-01
109.5         	-1.013166e-01	1.010829e+00	-9.295253e-01	-5.660793e-01	-3.634461e-01
109.8         	-1.262891e-01	9.304314e-01	-1.029676e+00	-6.411271e-01	-3.885489e-01
110.1         	-1.294466e-01	8.574840e-01	-1.161849e+00	-7.103711e-01	-4.514780e-01
110.4         	-1.040396e-01	8.014837e-01	-1.237566e+00	-7.228225e-01	-5.147433e-01
110.7         	-7.802901e-02	7.631657e-01	-1.171775e+00	-6.639167e-01	-5.078586e-01
111           	-6.696723e-02	7.344383e-01	-9.968434e-01	-5.653889e-01	-4.314545e-01
111.3         	-7.852650e-02	7.126188e-01	-8.049398e-01	-4.809964e-01	-3.239434e-01
111.6         	-8.384250e-02	7.365999e-01	-6.823563e-01	-4.250206e-01	-2.573356e-01
111.9         	-8.055870e-02	8.478022e-01	-5.613152e-01	-3.612163e-01	-2.000989e-01
112.2         	-5.935137e-02	1.073010e+00	-4.454301e-01	-2.820664e-01	-1.633637e-01
112.5         	-3.288776e-02	1.357427e+00	-3.630887e-01	-2.144321e-01	-1.486566e-01
112.8         	-3.217203e-02	1.556417e+00	-3.229606e-01	-1.936524e-01	-1.293083e-01
113.1         	3.130558e-03	1.593889e+00	-1.709341e-01	-8.233649e-02	-8.859761e-02
113.4         	2.372916e-02	1.454345e+00	1.904618e-02	3.325225e-02	-1.420607e-02
113.7         	1.075936e-02	1.306436e+00	1.047029e-01	6.311080e-02	4.159208e-02
114           	-2.640416e-02	1.130830e+00	1.217878e-01	3.448975e-02	8.729807e-02
114.3         	-3.780570e-02	1.089503e+00	1.427541e-01	3.357133e-02	1.091827e-01
114.6         	-4.763795e-02	1.085034e+00	1.761281e-01	4.042611e-02	1.357020e-01
114.9         	-5.826667e-02	1.084888e+00	2.023178e-01	4.289221e-02	1.594255e-01
115.2         	-6.782587e-02	1.081472e+00	2.217890e-01	4.306862e-02	1.787204e-01
115.5         	-7.232016e-02	1.061746e+00	2.306008e-01	4.298021e-02	1.876205e-01
115.8         	-7.065158e-02	1.018638e+00	2.271075e-01	4.290217e-02	1.842053e-01
116.1         	-6.906303e-02	9.689136e-01	2.046994e-01	3.328666e-02	1.714127e-01
116.4         	-7.799503e-02	9.389315e-01	1.327968e-01	-1.159660e-02	1.443934e-01
116.7         	-9.305799e-02	9.382149e-01	2.845136e-03	-9.163542e-02	9.448056e-02
117           	-1.200604e-01	9.619688e-01	-1.707874e-01	-2.054542e-01	3.466674e-02
117.3         	-1.485439e-01	9.775584e-01	-3.718786e-01	-3.344831e-01	-3.739541e-02
117.6         	-1.718235e-01	9.977369e-01	-5.288288e-01	-4.362379e-01	-9.259089e-02
117.9         	-1.508188e-01	1.036386e+00	-6.142706e-01	-4.579541e-01	-1.563165e-01
118.2         	-1.193654e-01	1.086211e+00	-6.318398e-01	-4.352853e-01	-1.965545e-01
118.5         	-8.510175e-02	1.133628e+00	-6.653075e-01	-4.177555e-01	-2.475520e-01
118.8         	-4.409391e-02	1.231157e+00	-7.168065e-01	-4.024972e-01	-3.143093e-01
119.1         	4.532896e-03	1.443119e+00	-7.524633e-01	-3.716988e-01	-3.807646e-01
119.4         	5.175185e-02	1.647263e+00	-8.106598e-01	-3.535781e-01	-4.570818e-01
119.7         	3.853781e-02	1.650301e+00	-9.313880e-01	-4.271562e-01	-5.042318e-01
120           	6.450222e-02	1.569176e+00	-9.725948e-01	-4.217952e-01	-5.507996e-01
120.3         	9.859089e-02	1.418063e+00	-9.783522e-01	-3.905852e-01	-5.877670e-01
120.6         	1.048372e-01	1.377194e+00	-1.015401e+00	-4.028632e-01	-6.125376e-01
120.9         	1.273899e-01	1.347992e+00	-9.833242e-01	-3.642722e-01	-6.190520e-01
121.2         	1.286891e-01	1.287397e+00	-8.928131e-01	-3.177174e-01	-5.750956e-01
121.5         	9.800723e-02	1.217040e+00	-7.154600e-01	-2.597228e-01	-4.557372e-01
121.8         	5.646599e-02	1.161883e+00	-5.976890e-01	-2.423785e-01	-3.553105e-01
122.1         	3.143872e-02	1.115139e+00	-5.881883e-01	-2.626554e-01	-3.255329e-01
122.4         	1.667100e-02	1.069291e+00	-6.553116e-01	-3.109848e-01	-3.443268e-01
122.7         	1.377618e-04	1.010549e+00	-7.134567e-01	-3.565906e-01	-3.568661e-01
123           	-2.639624e-02	9.204360e-01	-7.477756e-01	-4.002841e-01	-3.474916e-01
123.3         	-7.215725e-02	8.407079e-01	-7.139031e-01	-4.291088e-01	-2.847943e-01
123.6         	-9.899214e-02	8.224093e-01	-6.345149e-01	-4.162496e-01	-2.182653e-01
123.9         	-1.139913e-01	8.451298e-01	-4.984942e-01	-3.632384e-01	-1.352559e-01
124.2         	-1.112483e-01	9.271228e-01	-3.724603e-01	-2.974785e-01	-7.498183e-02
124.5         	-1.210101e-01	1.083017e+00	-3.175094e-01	-2.797648e-01	-3.774456e-02
124.8         	-1.573913e-01	1.280251e+00	-3.365697e-01	-3.256762e-01	-1.089357e-02
125.1         	-1.889950e-01	1.477785e+00	-2.857227e-01	-3.318563e-01	4.613363e-02
125.4         	-1.364014e-01	1.532880e+00	7.935693e-04	-1.360046e-01	1.367982e-01
125.7         	-1.085552e-01	1.569543e+00	2.482677e-01	1.557870e-02	2.326890e-01
126           	-9.671637e-02	1.512236e+00	3.323748e-01	6.947104e-02	2.629038e-01
126.3         	-7.796010e-02	1.428391e+00	2.950883e-01	6.958403e-02	2.255042e-01
126.6         	-6.345320e-02	1.339965e+00	2.901649e-01	8.162927e-02	2.085357e-01
126.9         	-4.907352e-02	1.275967e+00	2.999321e-01	1.008925e-01	1.990395e-01
127.2         	-3.297436e-02	1.243373e+00	3.141363e-01	1.240938e-01	1.900425e-01
127.5         	-1.981604e-02	1.188311e+00	3.183079e-01	1.393379e-01	1.789700e-01
127.8         	4.817851e-04	1.117768e+00	3.832919e-01	1.921277e-01	1.911642e-01
128.1         	9.541119e-03	1.054381e+00	4.866950e-01	2.528886e-01	2.338064e-01
128.4         	-6.869403e-03	9.992408e-01	5.288361e-01	2.575486e-01	2.712874e-01
128.7         	-3.706006e-02	9.440852e-01	4.564342e-01	1.911570e-01	2.652772e-01
129           	-5.628586e-02	8.898782e-01	3.016095e-01	9.451888e-02	2.070906e-01
129.3         	-4.378996e-02	8.199799e-01	1.332752e-01	2.284766e-02	1.104276e-01
129.6         	-2.643251e-02	7.692038e-01	2.587860e-02	-1.349321e-02	3.937181e-02
129.9         	1.275387e-02	7.827443e-01	-8.482677e-03	8.512534e-03	-1.699521e-02
130.2         	7.470040e-02	8.724223e-01	3.232110e-02	9.086095e-02	-5.853985e-02
130.5         	1.490261e-01	1.033156e+00	1.004919e-01	1.992720e-01	-9.878014e-02
130.8         	1.794526e-01	1.155908e+00	7.018382e-02	2.145445e-01	-1.443607e-01
131.1         	1.586554e-01	1.251989e+00	-2.633471e-02	1.454881e-01	-1.718228e-01
131.4         	8.797559e-02	1.344927e+00	-1.825121e-01	-3.280452e-03	-1.792316e-01
131.7         	1.904757e-02	1.296696e+00	-3.866163e-01	-1.742606e-01	-2.123557e-01
132           	1.013342e-02	1.247242e+00	-5.123840e-01	-2.460586e-01	-2.663254e-01
132.3         	1.374318e-02	1.176272e+00	-5.146032e-01	-2.435584e-01	-2.710448e-01
132.6         	-4.227689e-04	1.126932e+00	-4.688454e-01	-2.348455e-01	-2.339999e-01
132.9         	-1.686020e-02	1.110343e+00	-4.811497e-01	-2.574350e-01	-2.237146e-01
133.2         	-4.006472e-02	1.088471e+00	-4.802440e-01	-2.801867e-01	-2.000573e-01
133.5         	-6.413399e-02	1.050211e+00	-4.804708e-01	-3.043694e-01	-1.761014e-01
133.8         	-8.772651e-02	1.001390e+00	-4.949496e-01	-3.352013e-01	-1.597483e-01
134.1         	-1.071688e-01	9.437970e-01	-5.387019e-01	-3.765197e-01	-1.621822e-01
134.4         	-1.053985e-01	8.872629e-01	-5.919271e-01	-4.013620e-01	-1.905651e-01
134.7         	-8.525004e-02	8.369048e-01	-5.461462e-01	-3.583231e-01	-1.878230e-01
135           	-7.583295e-02	7.818138e-01	-4.251912e-01	-2.884286e-01	-1.367626e-01
135.3         	-8.954051e-02	7.536123e-01	-2.868455e-01	-2.329633e-01	-5.388224e-02
135.6         	-8.984920e-02	7.658751e-01	-1.897856e-01	-1.847420e-01	-5.043613e-03
135.9         	-9.044938e-02	8.544164e-01	-8.568905e-02	-1.332939e-01	4.760486e-02
136.2         	-9.376690e-02	1.067264e+00	-1.289503e-02	-1.002144e-01	8.731938e-02
136.5         	-1.085811e-01	1.384589e+00	3.894270e-03	-1.066340e-01	1.105282e-01
136.8         	-1.421700e-01	1.666125e+00	-2.920172e-03	-1.436301e-01	1.407099e-01
137.1         	-1.105839e-01	1.690402e+00	1.396047e-01	-4.078161e-02	1.803863e-01
137.4         	-6.841794e-02	1.604433e+00	3.225038e-01	9.283394e-02	2.296698e-01
137.7         	-5.164294e-02	1.403528e+00	4.164071e-01	1.565606e-01	2.598465e-01
138           	-6.128932e-02	1.232170e+00	3.792955e-01	1.283584e-01	2.509371e-01
138.3         	-6.881672e-02	1.150185e+00	3.347368e-01	9.855167e-02	2.361851e-01
138.6         	-7.070913e-02	1.136733e+00	3.633186e-01	1.109502e-01	2.523684e-01
138.9         	-7.257683e-02	1.117640e+00	3.877463e-01	1.212963e-01	2.664500e-01
139.2         	-7.010205e-02	1.084456e+00	3.886235e-01	1.242097e-01	2.644138e-01
139.5         	-6.132991e-02	1.032980e+00	3.739913e-01	1.256657e-01	2.483255e-01
139.8         	-4.985559e-02	9.714915e-01	3.342795e-01	1.172842e-01	2.169953e-01
140.1         	-4.572521e-02	9.120660e-01	2.722031e-01	9.037635e-02	1.818268e-01
140.4         	-4.631076e-02	8.583117e-01	1.772563e-01	4.231737e-02	1.349389e-01
140.7         	-5.102841e-02	8.010396e-01	8.270417e-02	-9.676327e-03	9.238049e-02
141           	-5.766285e-02	7.385730e-01	8.047803e-03	-5.363895e-02	6.168675e-02
141.3         	-5.611219e-02	6.803604e-01	-2.798751e-02	-7.010595e-02	4.211843e-02
141.6         	-2.623411e-02	6.630543e-01	-9.477814e-03	-3.097302e-02	2.149521e-02
141.9         	1.174186e-02	6.638537e-01	4.597718e-03	1.404072e-02	-9.443000e-03
142.2         	4.581606e-02	7.265654e-01	1.243465e-03	4.643780e-02	-4.519433e-02
142.5         	8.526743e-02	8.743516e-01	-3.464342e-02	6.794572e-02	-1.025891e-01
142.8         	1.252225e-01	1.122972e+00	-6.650869e-02	9.196813e-02	-1.584768e-01
143.1         	1.249095e-01	1.358268e+00	-1.574997e-01	4.615961e-02	-2.036593e-01
143.4         	5.075476e-02	1.438812e+00	-3.482327e-01	-1.233616e-01	-2.248711e-01
143.7         	6.094348e-03	1.414486e+00	-4.209522e-01	-2.043817e-01	-2.165704e-01
144           	-2.728802e-04	1.252473e+00	-4.627570e-01	-2.316514e-01	-2.311056e-01
144.3         	1.809181e-02	1.224691e+00	-4.456164e-01	-2.047164e-01	-2.409000e-01
144.6         	5.437970e-02	1.256746e+00	-3.606959e-01	-1.259683e-01	-2.347277e-01
144.9         	6.308029e-02	1.253729e+00	-3.175722e-01	-9.570581e-02	-2.218664e-01
145.2         	4.010406e-02	1.173480e+00	-3.425796e-01	-1.311857e-01	-2.113939e-01
145.5         	3.021084e-02	1.084162e+00	-3.487584e-01	-1.441684e-01	-2.045901e-01
145.8         	3.098902e-02	1.021452e+00	-3.216059e-01	-1.298139e-01	-1.917919e-01
146.1         	2.770160e-02	9.850908e-01	-2.885761e-01	-1.165864e-01	-1.719896e-01
146.4         	1.030187e-02	9.482187e-01	-2.067198e-01	-9.305803e-02	-1.136618e-01
146.7         	-2.717647e-03	8.985153e-01	-1.514813e-01	-7.845831e-02	-7.302301e-02
147           	-1.839181e-02	8.270471e-01	-1.114880e-01	-7.413583e-02	-3.735220e-02
147.3         	-3.537061e-02	7.746777e-01	-6.898379e-02	-6.986250e-02	8.787159e-04
147.6         	-5.972087e-02	8.145682e-01	-6.250438e-02	-9.097306e-02	2.846868e-02
147.9         	-1.008376e-01	9.587127e-01	-1.009269e-01	-1.513010e-01	5.037412e-02
148.2         	-1.616952e-01	1.196531e+00	-1.523906e-01	-2.378905e-01	8.549988e-02
148.5         	-1.598658e-01	1.416617e+00	-8.399789e-02	-2.018647e-01	1.178668e-01
148.8         	-1.040147e-01	1.517145e+00	5.739333e-02	-7.531806e-02	1.327114e-01
149.1         	-8.149033e-02	1.488019e+00	1.365776e-01	-1.320152e-02	1.497791e-01
149.4         	-2.060917e-02	1.399407e+00	3.384995e-01	1.486406e-01	1.898589e-01
149.7         	-1.644717e-02	1.253531e+00	4.556649e-01	2.113853e-01	2.442796e-01
150           	-6.114793e-02	1.078617e+00	4.082619e-01	1.429830e-01	2.652789e-01
150.3         	-6.579501e-02	1.049373e+00	3.796210e-01	1.240155e-01	2.556055e-01
150.6         	-6.379011e-02	1.043689e+00	3.696204e-01	1.210201e-01	2.486003e-01
150.9         	-5.258502e-02	1.041475e+00	3.579155e-01	1.263727e-01	2.315428e-01
151.2         	-3.695397e-02	1.022750e+00	3.667805e-01	1.464363e-01	2.203442e-01
151.5         	-1.351926e-02	9.898950e-01	4.067359e-01	1.898487e-01	2.168872e-01
151.8         	1.820149e-02	9.934572e-01	4.525179e-01	2.444605e-01	2.080575e-01
152.1         	5.185770e-02	1.057467e+00	4.972401e-01	3.004777e-01	1.967623e-01
152.4         	8.607973e-02	1.155318e+00	5.238569e-01	3.480082e-01	1.758487e-01
152.7         	9.998989e-02	1.240008e+00	4.694537e-01	3.347168e-01	1.347370e-01
153           	8.772587e-02	1.258906e+00	3.756623e-01	2.755570e-01	1.001053e-01
153.3         	9.436237e-02	1.273758e+00	2.939012e-01	2.413130e-01	5.258823e-02
153.6         	7.154863e-02	1.221827e+00	1.396313e-01	1.413643e-01	-1.732956e-03
153.9         	2.829064e-02	1.153632e+00	-6.976759e-02	-6.593153e-03	-6.317444e-02
154.2         	1.951856e-02	1.097883e+00	-2.143418e-01	-8.765232e-02	-1.266894e-01
154.5         	1.476537e-02	1.123991e+00	-3.442334e-01	-1.573513e-01	-1.868821e-01
154.8         	7.113075e-03	1.251585e+00	-4.973029e-01	-2.415384e-01	-2.557645e-01
155.1         	1.027405e-02	1.440475e+00	-6.341234e-01	-3.067876e-01	-3.273357e-01
155.4         	3.525602e-02	1.598156e+00	-6.716527e-01	-3.005703e-01	-3.710824e-01
155.7         	7.784895e-02	1.629246e+00	-6.419221e-01	-2.431121e-01	-3.988100e-01
156           	8.692410e-02	1.472329e+00	-6.686811e-01	-2.474165e-01	-4.212647e-01
156.3         	8.011831e-02	1.377517e+00	-7.537097e-01	-2.967365e-01	-4.569732e-01
156.6         	7.896104e-02	1.332847e+00	-7.985456e-01	-3.203118e-01	-4.782339e-01
156.9         	8.815943e-02	1.279263e+00	-7.843782e-01	-3.040296e-01	-4.803485e-01
157.2         	8.385715e-02	1.209040e+00	-6.985278e-01	-2.654067e-01	-4.331210e-01
157.5         	5.463190e-02	1.131580e+00	-5.940232e-01	-2.423797e-01	-3.516435e-01
157.8         	2.839978e-02	1.073876e+00	-5.837392e-01	-2.634698e-01	-3.202694e-01
158.1         	2.995234e-02	1.030432e+00	-6.282305e-01	-2.841629e-01	-3.440676e-01
158.4         	2.216644e-02	9.916956e-01	-6.526464e-01	-3.041568e-01	-3.484897e-01
158.7         	-2.933832e-03	9.217542e-01	-6.586102e-01	-3.322389e-01	-3.263713e-01
159           	-4.527337e-02	8.449128e-01	-6.069189e-01	-3.487328e-01	-2.581861e-01
159.3         	-7.817458e-02	8.190277e-01	-4.981947e-01	-3.272720e-01	-1.709228e-01
159.6         	-8.451537e-02	8.861139e-01	-3.686714e-01	-2.688511e-01	-9.982033e-02
159.9         	-7.711247e-02	1.072765e+00	-2.590303e-01	-2.066276e-01	-5.240270e-02
160.2         	-8.859217e-02	1.332250e+00	-1.898191e-01	-1.835017e-01	-6.317372e-03
160.5         	-1.281353e-01	1.572559e+00	-1.327835e-01	-1.945270e-01	6.174355e-02
160.8         	-1.001821e-01	1.686217e+00	1.167032e-01	-4.183052e-02	1.585337e-01
161.1         	-6.920980e-02	1.729955e+00	3.852397e-01	1.234101e-01	2.618297e-01
161.4         	-6.714911e-02	1.719805e+00	5.928376e-01	2.292697e-01	3.635679e-01
161.7         	-8.381705e-02	1.701662e+00	7.442826e-01	2.883243e-01	4.559584e-01
162           	-8.833761e-02	1.685691e+00	7.969756e-01	3.101502e-01	4.868254e-01
162.3         	-7.169775e-02	1.670465e+00	8.454390e-01	3.510218e-01	4.944173e-01
162.6         	-6.143645e-02	1.644583e+00	9.121925e-01	3.946598e-01	5.175327e-01
162.9         	-6.819223e-02	1.562658e+00	9.034593e-01	3.835374e-01	5.199219e-01
163.2         	-5.510809e-02	1.487937e+00	8.931637e-01	3.914737e-01	5.016899e-01
163.5         	-2.644785e-02	1.410226e+00	8.951308e-01	4.211175e-01	4.740132e-01
163.8         	-2.361817e-04	1.334770e+00	9.102503e-01	4.548889e-01	4.553613e-01
164.1         	1.262891e-02	1.288362e+00	9.408532e-01	4.830555e-01	4.577977e-01
164.4         	5.557814e-03	1.251322e+00	9.375164e-01	4.743160e-01	4.632004e-01
164.7         	-5.759747e-03	1.205418e+00	8.720447e-01	4.302626e-01	4.417821e-01
165           	1.231333e-03	1.126092e+00	7.421182e-01	3.722904e-01	3.698278e-01
165.3         	1.500621e-02	1.069746e+00	5.937460e-01	3.118792e-01	2.818668e-01
165.6         	4.742680e-02	1.011934e+00	4.661435e-01	2.804986e-01	1.856450e-01
165.9         	9.309240e-02	9.988543e-01	3.825860e-01	2.843854e-01	9.820063e-02
166.2         	1.417107e-01	1.044564e+00	3.281837e-01	3.058025e-01	2.238115e-02
166.5         	1.669153e-01	1.141948e+00	2.536990e-01	2.937648e-01	-4.006580e-02
166.8         	1.138529e-01	1.221457e+00	3.691187e-02	1.323089e-01	-9.539699e-02
167.1         	5.402486e-02	1.335773e+00	-2.018957e-01	-4.692298e-02	-1.549727e-01
167.4         	8.669550e-03	1.413358e+00	-4.687846e-01	-2.257227e-01	-2.430618e-01
167.7         	3.783417e-02	1.398884e+00	-5.338706e-01	-2.291011e-01	-3.047695e-01
168           	3.426184e-02	1.392438e+00	-4.735703e-01	-2.025233e-01	-2.710470e-01
168.3         	2.308446e-02	1.392054e+00	-4.241125e-01	-1.889718e-01	-2.351407e-01
168.6         	8.205378e-03	1.399085e+00	-3.752963e-01	-1.794428e-01	-1.958535e-01
168.9         	-4.675121e-03	1.399451e+00	-3.403758e-01	-1.748630e-01	-1.655128e-01
169.2         	-2.532610e-02	1.368246e+00	-3.515181e-01	-2.010851e-01	-1.504329e-01
169.5         	-3.634198e-02	1.305042e+00	-4.266856e-01	-2.496848e-01	-1.770008e-01
169.8         	-1.627583e-02	1.234535e+00	-4.573384e-01	-2.449450e-01	-2.123933e-01
170.1         	-1.027268e-02	1.163623e+00	-3.502759e-01	-1.854106e-01	-1.648653e-01
170.4         	-2.973627e-02	1.114622e+00	-1.884487e-01	-1.239606e-01	-6.448809e-02
170.7         	-5.869714e-02	1.032624e+00	-5.701877e-02	-8.720652e-02	3.018776e-02
171           	-7.810702e-02	9.591276e-01	-5.402008e-03	-8.080802e-02	7.540602e-02
171.3         	-1.008532e-01	9.174935e-01	4.174372e-02	-7.998136e-02	1.217251e-01
171.6         	-1.474652e-01	1.005576e+00	2.235641e-02	-1.362870e-01	1.586434e-01
171.9         	-2.286473e-01	1.225822e+00	-1.010695e-01	-2.791820e-01	1.781125e-01
172.2         	-2.795579e-01	1.471494e+00	-1.935492e-01	-3.763325e-01	1.827833e-01
172.5         	-2.303603e-01	1.539287e+00	-6.084922e-02	-2.607849e-01	1.999357e-01
172.8         	-2.060215e-01	1.581018e+00	4.998959e-02	-1.810267e-01	2.310163e-01
173.1         	-1.442532e-01	1.556754e+00	2.281346e-01	-3.018589e-02	2.583205e-01
173.4         	-8.021520e-02	1.525978e+00	4.060738e-01	1.228217e-01	2.832521e-01
