# y+ ()       
# Time        	patch         	min           	max           	average       
65.1          	bodyWall	1.970503e-01	4.833716e+00	1.834378e+00
65.4          	bodyWall	1.813081e-01	4.602464e+00	1.681735e+00
65.7          	bodyWall	9.546235e-02	4.364670e+00	1.492986e+00
66            	bodyWall	1.126848e-01	4.292641e+00	1.456361e+00
66.3          	bodyWall	2.568581e-02	4.235778e+00	1.395269e+00
66.6          	bodyWall	1.258477e-01	4.197389e+00	1.365569e+00
66.9          	bodyWall	2.566143e-02	4.191686e+00	1.356846e+00
67.2          	bodyWall	6.635937e-02	4.224305e+00	1.294625e+00
67.5          	bodyWall	7.033943e-02	4.263498e+00	1.256284e+00
67.8          	bodyWall	5.718748e-02	4.295058e+00	1.243098e+00
68.1          	bodyWall	7.911857e-02	4.329982e+00	1.246567e+00
68.4          	bodyWall	8.713581e-02	4.362143e+00	1.256597e+00
68.7          	bodyWall	7.128220e-02	4.389251e+00	1.365923e+00
69            	bodyWall	6.393093e-02	4.405883e+00	1.468982e+00
69.3          	bodyWall	7.301205e-02	4.878146e+00	1.570990e+00
69.6          	bodyWall	1.050937e-01	5.554802e+00	1.928047e+00
69.9          	bodyWall	1.479605e-01	7.765931e+00	2.252804e+00
70.2          	bodyWall	1.634434e-01	6.306691e+00	2.118364e+00
70.5          	bodyWall	8.650367e-02	6.163350e+00	2.174293e+00
70.8          	bodyWall	1.339825e-01	5.650147e+00	2.098551e+00
71.1          	bodyWall	6.628837e-02	4.943596e+00	1.879347e+00
71.4          	bodyWall	1.039345e-01	4.782218e+00	1.603459e+00
71.7          	bodyWall	7.234722e-02	4.595065e+00	1.398375e+00
72            	bodyWall	1.609122e-01	4.492597e+00	1.432787e+00
72.3          	bodyWall	1.600839e-01	4.453056e+00	1.434238e+00
72.6          	bodyWall	5.345429e-02	4.440078e+00	1.383018e+00
72.9          	bodyWall	7.461896e-02	4.435362e+00	1.322922e+00
73.2          	bodyWall	1.709633e-01	4.422197e+00	1.297265e+00
73.5          	bodyWall	1.247577e-01	4.417472e+00	1.280284e+00
73.8          	bodyWall	7.917366e-02	4.446664e+00	1.244117e+00
74.1          	bodyWall	5.467416e-02	4.528332e+00	1.247617e+00
74.4          	bodyWall	3.798375e-02	4.655831e+00	1.308886e+00
74.7          	bodyWall	8.817953e-02	4.786899e+00	1.406639e+00
75            	bodyWall	1.081884e-01	4.915040e+00	1.505693e+00
75.3          	bodyWall	3.766773e-02	5.291320e+00	1.868390e+00
75.6          	bodyWall	1.126110e-01	6.033574e+00	2.081427e+00
75.9          	bodyWall	1.110912e-01	6.277501e+00	2.164698e+00
76.2          	bodyWall	1.690340e-01	6.204125e+00	2.192284e+00
76.5          	bodyWall	1.596395e-01	5.749063e+00	2.099027e+00
76.8          	bodyWall	8.680877e-02	5.193021e+00	1.932327e+00
77.1          	bodyWall	1.537116e-01	4.977009e+00	1.684110e+00
77.4          	bodyWall	1.260479e-01	4.680256e+00	1.482558e+00
77.7          	bodyWall	5.598971e-02	4.515238e+00	1.399917e+00
78            	bodyWall	1.146638e-01	4.463203e+00	1.395538e+00
78.3          	bodyWall	1.174636e-01	4.452437e+00	1.372164e+00
78.6          	bodyWall	5.059853e-02	4.409800e+00	1.341005e+00
78.9          	bodyWall	1.318214e-01	4.329995e+00	1.309808e+00
79.2          	bodyWall	2.481099e-02	4.238122e+00	1.258750e+00
79.5          	bodyWall	7.300347e-02	4.166619e+00	1.204573e+00
79.8          	bodyWall	1.072606e-01	4.127710e+00	1.176700e+00
80.1          	bodyWall	1.217222e-01	4.124351e+00	1.196851e+00
80.4          	bodyWall	1.393066e-01	4.156291e+00	1.242043e+00
80.7          	bodyWall	9.423869e-02	4.204326e+00	1.367473e+00
81            	bodyWall	4.321402e-02	4.237085e+00	1.494779e+00
81.3          	bodyWall	1.242394e-01	4.804361e+00	1.717457e+00
81.6          	bodyWall	1.850994e-01	5.770151e+00	1.845963e+00
81.9          	bodyWall	8.182146e-02	6.144801e+00	1.967106e+00
82.2          	bodyWall	6.741003e-02	7.137254e+00	2.124607e+00
82.5          	bodyWall	2.588728e-02	7.424267e+00	2.182688e+00
82.8          	bodyWall	5.116634e-02	5.241996e+00	1.932884e+00
83.1          	bodyWall	8.774189e-02	4.743770e+00	1.791138e+00
83.4          	bodyWall	2.490085e-02	4.570394e+00	1.518114e+00
83.7          	bodyWall	1.333783e-01	4.420305e+00	1.411951e+00
84            	bodyWall	6.842015e-02	4.368576e+00	1.397261e+00
84.3          	bodyWall	3.296175e-02	4.370061e+00	1.337229e+00
84.6          	bodyWall	1.006034e-01	4.380446e+00	1.279508e+00
84.9          	bodyWall	9.512057e-02	4.401198e+00	1.252053e+00
85.2          	bodyWall	1.360948e-01	4.432117e+00	1.229773e+00
85.5          	bodyWall	8.859929e-02	4.470208e+00	1.224802e+00
85.8          	bodyWall	1.019329e-01	4.525050e+00	1.259201e+00
