Point ID,arc_length,Co,nut,p,phi,phi_0,pMean,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_0_0,U_0_1,U_0_2,U_0_Magnitude,U_1,U_2,U_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,vtkValidPointMask,yPlus
0,0,0.00231618,1.20108e-13,0.000786367,nan,nan,0.00349237,2,-10.5,0.05,10.6889,0.405293,0.405294,0,0,0.405294,0,0,0.405293,0.407559,0,0,0.407559,1,0
1,0.0209999,0.00231619,1.1965e-13,0.000785242,nan,nan,0.00349179,2,-10.479,0.05,10.6683,0.405295,0.405295,-1.81501e-05,0,0.405295,-1.81486e-05,0,0.405295,0.407564,-2.19537e-05,0,0.407564,1,0
2,0.0419998,0.00231621,1.19193e-13,0.000784117,nan,nan,0.00349122,2,-10.458,0.05,10.6476,0.405296,0.405297,-3.63001e-05,0,0.405297,-3.62971e-05,0,0.405296,0.407568,-4.39074e-05,0,0.407568,1,0
3,0.0629997,0.00231622,1.18736e-13,0.000782992,nan,nan,0.00349064,2,-10.437,0.05,10.627,0.405298,0.405298,-5.44502e-05,0,0.405298,-5.44457e-05,0,0.405298,0.407573,-6.58612e-05,0,0.407573,1,0
4,0.0839996,0.00231623,1.18278e-13,0.000781867,nan,nan,0.00349006,2,-10.416,0.05,10.6064,0.405299,0.405299,-7.26003e-05,0,0.405299,-7.25943e-05,0,0.405299,0.407578,-8.78149e-05,0,0.407578,1,0
5,0.105,0.00231625,1.17821e-13,0.000780742,nan,nan,0.00348949,2,-10.395,0.05,10.5858,0.4053,0.405301,-9.07504e-05,0,0.405301,-9.07429e-05,0,0.4053,0.407582,-0.000109769,0,0.407582,1,0
6,0.126,0.00231626,1.17364e-13,0.000779617,nan,nan,0.00348891,2,-10.374,0.05,10.5651,0.405302,0.405302,-0.000108901,0,0.405302,-0.000108892,0,0.405302,0.407587,-0.000131723,0,0.407587,1,0
7,0.147,0.00231628,1.16906e-13,0.000778492,nan,nan,0.00348834,2,-10.353,0.05,10.5445,0.405303,0.405304,-0.000127051,0,0.405304,-0.000127041,0,0.405303,0.407591,-0.000153677,0,0.407591,1,0
8,0.168,0.00231629,1.16449e-13,0.000777367,nan,nan,0.00348776,2,-10.332,0.05,10.5239,0.405305,0.405305,-0.000145201,0,0.405305,-0.000145189,0,0.405305,0.407596,-0.000175631,0,0.407596,1,0
9,0.189,0.0023163,1.15992e-13,0.000776242,nan,nan,0.00348719,2,-10.311,0.05,10.5033,0.405306,0.405307,-0.000163351,0,0.405307,-0.000163338,0,0.405306,0.407601,-0.000197584,0,0.407601,1,0
10,0.21,0.00231632,1.15534e-13,0.000775117,nan,nan,0.00348661,2,-10.29,0.05,10.4827,0.405307,0.405308,-0.000181502,0,0.405308,-0.000181487,0,0.405307,0.407605,-0.000219538,0,0.407605,1,0
11,0.231,0.00231633,1.15077e-13,0.000773992,nan,nan,0.00348603,2,-10.269,0.05,10.4621,0.405309,0.405309,-0.000199652,0,0.405309,-0.000199635,0,0.405309,0.40761,-0.000241492,0,0.40761,1,0
12,0.252,0.00231635,1.1462e-13,0.000772867,nan,nan,0.00348546,2,-10.248,0.05,10.4415,0.40531,0.405311,-0.000217802,0,0.405311,-0.000217784,0,0.40531,0.407615,-0.000263446,0,0.407615,1,0
13,0.273,0.00231636,1.14162e-13,0.000771742,nan,nan,0.00348488,2,-10.227,0.05,10.4208,0.405312,0.405312,-0.000235952,0,0.405312,-0.000235932,0,0.405312,0.407619,-0.000285399,0,0.407619,1,0
14,0.294,0.00231638,1.13705e-13,0.000770617,nan,nan,0.00348431,2,-10.206,0.05,10.4002,0.405313,0.405314,-0.000254102,0,0.405314,-0.000254081,0,0.405313,0.407624,-0.000307353,0,0.407624,1,0
15,0.315,0.00231639,1.13248e-13,0.000769492,nan,nan,0.00348373,2,-10.185,0.05,10.3796,0.405315,0.405315,-0.000272252,0,0.405315,-0.000272229,0,0.405315,0.407628,-0.000329307,0,0.407629,1,0
16,0.336,0.0023164,1.1279e-13,0.000768367,nan,nan,0.00348315,2,-10.164,0.05,10.359,0.405316,0.405316,-0.000290403,0,0.405317,-0.000290379,0,0.405316,0.407633,-0.000351261,0,0.407633,1,0
17,0.357,0.00231642,1.12333e-13,0.000767242,nan,nan,0.00348258,2,-10.143,0.05,10.3384,0.405317,0.405318,-0.000308553,0,0.405318,-0.000308527,0,0.405317,0.407638,-0.000373215,0,0.407638,1,0
18,0.378,0.00231643,1.11876e-13,0.000766117,nan,nan,0.003482,2,-10.122,0.05,10.3178,0.405319,0.405319,-0.000326703,0,0.405319,-0.000326676,0,0.405319,0.407642,-0.000395169,0,0.407643,1,0
19,0.399,0.00231645,1.11418e-13,0.000764992,nan,nan,0.00348143,2,-10.101,0.05,10.2972,0.40532,0.405321,-0.000344853,0,0.405321,-0.000344825,0,0.40532,0.407647,-0.000417123,0,0.407647,1,0
20,0.42,0.00231646,1.10961e-13,0.000763867,nan,nan,0.00348085,2,-10.08,0.05,10.2766,0.405322,0.405322,-0.000363003,0,0.405322,-0.000362973,0,0.405322,0.407652,-0.000439076,0,0.407652,1,0
21,0.441,0.00231647,1.10504e-13,0.000762742,nan,nan,0.00348027,2,-10.059,0.05,10.256,0.405323,0.405324,-0.000381153,0,0.405324,-0.000381122,0,0.405323,0.407656,-0.00046103,0,0.407657,1,0
22,0.462,0.00231649,1.10046e-13,0.000761617,nan,nan,0.0034797,2,-10.038,0.05,10.2354,0.405324,0.405325,-0.000399303,0,0.405325,-0.00039927,0,0.405325,0.407661,-0.000482984,0,0.407661,1,0
23,0.483,0.0023165,1.09589e-13,0.000760492,nan,nan,0.00347912,2,-10.017,0.05,10.2148,0.405326,0.405326,-0.000417453,0,0.405327,-0.000417419,0,0.405326,0.407665,-0.000504937,0,0.407666,1,0
24,0.504,0.00231652,1.09132e-13,0.000759367,nan,nan,0.00347855,2,-9.996,0.05,10.1942,0.405327,0.405328,-0.000435603,0,0.405328,-0.000435567,0,0.405328,0.40767,-0.000526891,0,0.40767,1,0
25,0.525,0.00231653,1.08674e-13,0.000758242,nan,nan,0.00347797,2,-9.975,0.05,10.1736,0.405329,0.405329,-0.000453753,0,0.405329,-0.000453716,0,0.405329,0.407675,-0.000548845,0,0.407675,1,0
26,0.546,0.00231655,1.08217e-13,0.000757117,nan,nan,0.00347739,2,-9.954,0.05,10.1531,0.40533,0.405331,-0.000471904,0,0.405331,-0.000471865,0,0.40533,0.407679,-0.000570799,0,0.40768,1,0
27,0.567,0.00231656,1.0776e-13,0.000755992,nan,nan,0.00347682,2,-9.933,0.05,10.1325,0.405332,0.405332,-0.000490054,0,0.405332,-0.000490014,0,0.405332,0.407684,-0.000592753,0,0.407684,1,0
28,0.588,0.00231657,1.07302e-13,0.000754867,nan,nan,0.00347624,2,-9.912,0.05,10.1119,0.405333,0.405333,-0.000508205,0,0.405334,-0.000508162,0,0.405333,0.407689,-0.000614707,0,0.407689,1,0
29,0.609,0.00231659,1.06845e-13,0.000753742,nan,nan,0.00347567,2,-9.891,0.05,10.0913,0.405334,0.405335,-0.000526355,0,0.405335,-0.000526311,0,0.405335,0.407693,-0.000636661,0,0.407694,1,0
30,0.63,0.0023166,1.06388e-13,0.000752617,nan,nan,0.00347509,2,-9.87,0.05,10.0707,0.405336,0.405336,-0.000544505,0,0.405337,-0.00054446,0,0.405336,0.407698,-0.000658615,0,0.407698,1,0
31,0.651,0.00231662,1.0593e-13,0.000751492,nan,nan,0.00347451,2,-9.849,0.05,10.0501,0.405337,0.405338,-0.000562655,0,0.405338,-0.000562608,0,0.405338,0.407703,-0.000680568,0,0.407703,1,0
32,0.672,0.00231663,1.05473e-13,0.000750367,nan,nan,0.00347394,2,-9.828,0.05,10.0296,0.405339,0.405339,-0.000580805,0,0.40534,-0.000580757,0,0.405339,0.407707,-0.000702522,0,0.407708,1,0
33,0.693,0.00231665,1.05016e-13,0.000749242,nan,nan,0.00347336,2,-9.807,0.05,10.009,0.40534,0.405341,-0.000598955,0,0.405341,-0.000598905,0,0.40534,0.407712,-0.000724476,0,0.407712,1,0
34,0.714,0.00231666,1.04558e-13,0.000748117,nan,nan,0.00347279,2,-9.786,0.05,9.98841,0.405341,0.405342,-0.000617105,0,0.405342,-0.000617054,0,0.405342,0.407716,-0.000746429,0,0.407717,1,0
35,0.735,0.00231667,1.04101e-13,0.000746992,nan,nan,0.00347221,2,-9.765,0.05,9.96783,0.405343,0.405343,-0.000635255,0,0.405344,-0.000635203,0,0.405343,0.407721,-0.000768383,0,0.407722,1,0
36,0.756,0.00231669,1.03644e-13,0.000745867,nan,nan,0.00347163,2,-9.744,0.05,9.94726,0.405344,0.405345,-0.000653405,0,0.405345,-0.000653351,0,0.405345,0.407726,-0.000790337,0,0.407726,1,0
37,0.777,0.0023167,1.03186e-13,0.000744742,nan,nan,0.00347106,2,-9.723,0.05,9.92669,0.405346,0.405346,-0.000671556,0,0.405347,-0.000671501,0,0.405346,0.40773,-0.000812292,0,0.407731,1,0
38,0.798,0.00231672,1.02729e-13,0.000743617,nan,nan,0.00347048,2,-9.702,0.05,9.90612,0.405347,0.405348,-0.000689706,0,0.405348,-0.000689649,0,0.405348,0.407735,-0.000834245,0,0.407736,1,0
39,0.819,0.00231673,1.02272e-13,0.000742492,nan,nan,0.00346991,2,-9.681,0.05,9.88556,0.405349,0.405349,-0.000707856,0,0.40535,-0.000707798,0,0.405349,0.40774,-0.000856199,0,0.40774,1,0
40,0.84,0.00231674,1.01814e-13,0.000741367,nan,nan,0.00346933,2,-9.66,0.05,9.86499,0.40535,0.40535,-0.000726006,0,0.405351,-0.000725946,0,0.405351,0.407744,-0.000878153,0,0.407745,1,0
41,0.861,0.00231677,1.01067e-13,0.000738982,nan,nan,0.00346807,2,-9.639,0.05,9.84443,0.405353,0.405353,-0.000743789,0,0.405354,-0.000743727,0,0.405354,0.407754,-0.000900147,0,0.407755,1,0
42,0.882,0.00231681,1.00059e-13,0.000735467,nan,nan,0.0034662,2,-9.618,0.05,9.82387,0.405357,0.405358,-0.000761243,0,0.405359,-0.00076118,0,0.405358,0.407768,-0.000922177,0,0.407769,1,0
43,0.903,0.00231685,9.90511e-14,0.000731952,nan,nan,0.00346433,2,-9.597,0.05,9.80331,0.405362,0.405362,-0.000778697,0,0.405363,-0.000778632,0,0.405363,0.407782,-0.000944208,0,0.407783,1,0
44,0.924,0.00231689,9.80432e-14,0.000728438,nan,nan,0.00346246,2,-9.576,0.05,9.78275,0.405366,0.405367,-0.00079615,0,0.405367,-0.000796084,0,0.405367,0.407796,-0.000966239,0,0.407797,1,0
45,0.945,0.00231692,9.70354e-14,0.000724923,nan,nan,0.00346058,2,-9.555,0.05,9.7622,0.405371,0.405371,-0.000813604,0,0.405372,-0.000813536,0,0.405371,0.40781,-0.000988269,0,0.407811,1,0
46,0.966,0.00231696,9.60276e-14,0.000721409,nan,nan,0.00345871,2,-9.534,0.05,9.74165,0.405375,0.405376,-0.000831058,0,0.405376,-0.000830988,0,0.405376,0.407824,-0.0010103,0,0.407825,1,0
47,0.987,0.002317,9.50197e-14,0.000717894,nan,nan,0.00345684,2,-9.513,0.05,9.72109,0.40538,0.40538,-0.000848512,0,0.405381,-0.000848441,0,0.40538,0.407838,-0.00103233,0,0.40784,1,0
48,1.008,0.00231704,9.40119e-14,0.000714379,nan,nan,0.00345497,2,-9.492,0.05,9.70054,0.405384,0.405384,-0.000865966,0,0.405385,-0.000865893,0,0.405385,0.407852,-0.00105436,0,0.407854,1,0
49,1.029,0.00231708,9.3004e-14,0.000710865,nan,nan,0.0034531,2,-9.471,0.05,9.68,0.405388,0.405389,-0.00088342,0,0.40539,-0.000883345,0,0.405389,0.407866,-0.00107639,0,0.407868,1,0
50,1.05,0.00231712,9.19962e-14,0.00070735,nan,nan,0.00345122,2,-9.45,0.05,9.65945,0.405393,0.405393,-0.000900874,0,0.405394,-0.000900797,0,0.405394,0.40788,-0.00109842,0,0.407882,1,0
51,1.071,0.00231715,9.09884e-14,0.000703836,nan,nan,0.00344935,2,-9.429,0.05,9.63891,0.405397,0.405398,-0.000918327,0,0.405399,-0.000918249,0,0.405398,0.407895,-0.00112045,0,0.407896,1,0
52,1.092,0.00231719,8.99805e-14,0.000700321,nan,nan,0.00344748,2,-9.408,0.05,9.61837,0.405402,0.405402,-0.000935781,0,0.405403,-0.000935701,0,0.405403,0.407909,-0.00114248,0,0.40791,1,0
53,1.113,0.00231723,8.89727e-14,0.000696806,nan,nan,0.00344561,2,-9.387,0.05,9.59783,0.405406,0.405407,-0.000953235,0,0.405408,-0.000953153,0,0.405407,0.407923,-0.00116451,0,0.407924,1,0
54,1.134,0.00231727,8.79649e-14,0.000693292,nan,nan,0.00344374,2,-9.366,0.05,9.57729,0.40541,0.405411,-0.000970689,0,0.405412,-0.000970605,0,0.405412,0.407937,-0.00118655,0,0.407939,1,0
55,1.155,0.00231731,8.6957e-14,0.000689777,nan,nan,0.00344186,2,-9.345,0.05,9.55675,0.405415,0.405415,-0.000988142,0,0.405417,-0.000988057,0,0.405416,0.407951,-0.00120858,0,0.407953,1,0
56,1.176,0.00231735,8.59492e-14,0.000686263,nan,nan,0.00343999,2,-9.324,0.05,9.53622,0.405419,0.40542,-0.0010056,0,0.405421,-0.00100551,0,0.405421,0.407965,-0.00123061,0,0.407967,1,0
57,1.197,0.00231738,8.49414e-14,0.000682748,nan,nan,0.00343812,2,-9.303,0.05,9.51569,0.405424,0.405424,-0.00102305,0,0.405426,-0.00102296,0,0.405425,0.407979,-0.00125264,0,0.407981,1,0
58,1.218,0.00231742,8.39335e-14,0.000679233,nan,nan,0.00343625,2,-9.282,0.05,9.49516,0.405428,0.405429,-0.0010405,0,0.40543,-0.00104041,0,0.40543,0.407993,-0.00127467,0,0.407995,1,0
59,1.239,0.00231746,8.29257e-14,0.000675719,nan,nan,0.00343438,2,-9.261,0.05,9.47463,0.405433,0.405433,-0.00105796,0,0.405434,-0.00105787,0,0.405434,0.408007,-0.0012967,0,0.408009,1,0
60,1.26,0.0023175,8.19178e-14,0.000672204,nan,nan,0.0034325,2,-9.24,0.05,9.4541,0.405437,0.405437,-0.00107541,0,0.405439,-0.00107532,0,0.405438,0.408021,-0.00131873,0,0.408023,1,0
61,1.281,0.00231754,8.091e-14,0.000668689,nan,nan,0.00343063,2,-9.219,0.05,9.43358,0.405441,0.405442,-0.00109287,0,0.405443,-0.00109277,0,0.405443,0.408035,-0.00134076,0,0.408038,1,0
62,1.302,0.00231758,7.99022e-14,0.000665175,nan,nan,0.00342876,2,-9.198,0.05,9.41306,0.405446,0.405446,-0.00111032,0,0.405448,-0.00111022,0,0.405447,0.408049,-0.00136279,0,0.408052,1,0
63,1.323,0.00231761,7.88943e-14,0.00066166,nan,nan,0.00342689,2,-9.177,0.05,9.39254,0.40545,0.405451,-0.00112777,0,0.405452,-0.00112767,0,0.405452,0.408063,-0.00138482,0,0.408066,1,0
64,1.344,0.00231765,7.78865e-14,0.000658146,nan,nan,0.00342502,2,-9.156,0.05,9.37202,0.405455,0.405455,-0.00114523,0,0.405457,-0.00114513,0,0.405456,0.408078,-0.00140685,0,0.40808,1,0
65,1.365,0.00231769,7.68787e-14,0.000654631,nan,nan,0.00342314,2,-9.135,0.05,9.35151,0.405459,0.40546,-0.00116268,0,0.405461,-0.00116258,0,0.405461,0.408092,-0.00142888,0,0.408094,1,0
66,1.386,0.00231773,7.58708e-14,0.000651116,nan,nan,0.00342127,2,-9.114,0.05,9.331,0.405464,0.405464,-0.00118013,0,0.405466,-0.00118003,0,0.405465,0.408106,-0.00145091,0,0.408108,1,0
67,1.407,0.00231777,7.4863e-14,0.000647602,nan,nan,0.0034194,2,-9.093,0.05,9.31049,0.405468,0.405468,-0.00119759,0,0.40547,-0.00119748,0,0.40547,0.40812,-0.00147294,0,0.408122,1,0
68,1.428,0.00231781,7.38551e-14,0.000644087,nan,nan,0.00341753,2,-9.072,0.05,9.28998,0.405472,0.405473,-0.00121504,0,0.405475,-0.00121493,0,0.405474,0.408134,-0.00149498,0,0.408137,1,0
69,1.449,0.00231784,7.28473e-14,0.000640573,nan,nan,0.00341566,2,-9.051,0.05,9.26947,0.405477,0.405477,-0.0012325,0,0.405479,-0.00123239,0,0.405479,0.408148,-0.00151701,0,0.408151,1,0
70,1.47,0.00231788,7.18395e-14,0.000637058,nan,nan,0.00341378,2,-9.03,0.05,9.24897,0.405481,0.405482,-0.00124995,0,0.405484,-0.00124984,0,0.405483,0.408162,-0.00153904,0,0.408165,1,0
71,1.491,0.00231792,7.08316e-14,0.000633543,nan,nan,0.00341191,2,-9.009,0.05,9.22847,0.405486,0.405486,-0.0012674,0,0.405488,-0.00126729,0,0.405488,0.408176,-0.00156107,0,0.408179,1,0
72,1.512,0.00231796,6.98238e-14,0.000630029,nan,nan,0.00341004,2,-8.988,0.05,9.20797,0.40549,0.405491,-0.00128486,0,0.405493,-0.00128474,0,0.405492,0.40819,-0.0015831,0,0.408193,1,0
73,1.533,0.002318,6.8816e-14,0.000626514,nan,nan,0.00340817,2,-8.967,0.05,9.18747,0.405495,0.405495,-0.00130231,0,0.405497,-0.0013022,0,0.405497,0.408204,-0.00160513,0,0.408207,1,0
74,1.554,0.00231804,6.78081e-14,0.000623,nan,nan,0.0034063,2,-8.946,0.05,9.16697,0.405499,0.405499,-0.00131977,0,0.405502,-0.00131965,0,0.405501,0.408218,-0.00162716,0,0.408222,1,0
75,1.575,0.00231807,6.68003e-14,0.000619485,nan,nan,0.00340442,2,-8.925,0.05,9.14648,0.405503,0.405504,-0.00133722,0,0.405506,-0.0013371,0,0.405506,0.408232,-0.00164919,0,0.408236,1,0
76,1.596,0.00231811,6.57925e-14,0.00061597,nan,nan,0.00340255,2,-8.904,0.05,9.12599,0.405508,0.405508,-0.00135467,0,0.405511,-0.00135455,0,0.40551,0.408246,-0.00167122,0,0.40825,1,0
77,1.617,0.00231815,6.47846e-14,0.000612456,nan,nan,0.00340068,2,-8.883,0.05,9.1055,0.405512,0.405513,-0.00137213,0,0.405515,-0.001372,0,0.405515,0.408261,-0.00169325,0,0.408264,1,0
78,1.638,0.0023182,6.3782e-14,0.000607062,nan,nan,0.00339781,2,-8.862,0.05,9.08502,0.405519,0.405519,-0.00138861,0,0.405522,-0.00138849,0,0.405521,0.408282,-0.00171526,0,0.408285,1,0
79,1.659,0.00231826,6.27812e-14,0.000600988,nan,nan,0.00339457,2,-8.841,0.05,9.06453,0.405526,0.405527,-0.00140475,0,0.405529,-0.00140462,0,0.405529,0.408305,-0.00173725,0,0.408309,1,0
80,1.68,0.00231832,6.17805e-14,0.000594913,nan,nan,0.00339134,2,-8.82,0.05,9.04405,0.405533,0.405534,-0.00142089,0,0.405536,-0.00142076,0,0.405536,0.408329,-0.00175925,0,0.408332,1,0
81,1.701,0.00231837,6.07798e-14,0.000588839,nan,nan,0.00338811,2,-8.799,0.05,9.02357,0.405541,0.405541,-0.00143702,0,0.405544,-0.00143689,0,0.405543,0.408352,-0.00178125,0,0.408356,1,0
82,1.722,0.00231843,5.9779e-14,0.000582764,nan,nan,0.00338487,2,-8.778,0.05,9.0031,0.405548,0.405549,-0.00145316,0,0.405551,-0.00145303,0,0.405551,0.408376,-0.00180325,0,0.40838,1,0
83,1.743,0.00231849,5.87783e-14,0.00057669,nan,nan,0.00338164,2,-8.757,0.05,8.98263,0.405555,0.405556,-0.0014693,0,0.405558,-0.00146916,0,0.405558,0.408399,-0.00182524,0,0.408403,1,0
84,1.764,0.00231854,5.77776e-14,0.000570615,nan,nan,0.0033784,2,-8.736,0.05,8.96215,0.405563,0.405563,-0.00148543,0,0.405566,-0.00148529,0,0.405565,0.408423,-0.00184724,0,0.408427,1,0
85,1.785,0.0023186,5.67768e-14,0.000564541,nan,nan,0.00337517,2,-8.715,0.05,8.94168,0.40557,0.40557,-0.00150157,0,0.405573,-0.00150143,0,0.405573,0.408446,-0.00186924,0,0.408451,1,0
86,1.806,0.00231866,5.57761e-14,0.000558467,nan,nan,0.00337194,2,-8.694,0.05,8.92122,0.405577,0.405578,-0.00151771,0,0.405581,-0.00151756,0,0.40558,0.40847,-0.00189123,0,0.408474,1,0
87,1.827,0.00231871,5.47754e-14,0.000552392,nan,nan,0.0033687,2,-8.673,0.05,8.90075,0.405585,0.405585,-0.00153384,0,0.405588,-0.0015337,0,0.405588,0.408493,-0.00191323,0,0.408498,1,0
88,1.848,0.00231877,5.37746e-14,0.000546318,nan,nan,0.00336547,2,-8.652,0.05,8.88029,0.405592,0.405592,-0.00154998,0,0.405595,-0.00154983,0,0.405595,0.408517,-0.00193523,0,0.408521,1,0
89,1.869,0.00231882,5.27739e-14,0.000540243,nan,nan,0.00336223,2,-8.631,0.05,8.85983,0.405599,0.4056,-0.00156612,0,0.405603,-0.00156597,0,0.405602,0.40854,-0.00195723,0,0.408545,1,0
90,1.89,0.00231888,5.17731e-14,0.000534169,nan,nan,0.003359,2,-8.61,0.05,8.83938,0.405607,0.405607,-0.00158225,0,0.40561,-0.0015821,0,0.40561,0.408564,-0.00197922,0,0.408569,1,0
91,1.911,0.00231894,5.07724e-14,0.000528094,nan,nan,0.00335577,2,-8.589,0.05,8.81892,0.405614,0.405614,-0.00159839,0,0.405618,-0.00159824,0,0.405617,0.408587,-0.00200122,0,0.408592,1,0
92,1.932,0.00231899,4.97717e-14,0.00052202,nan,nan,0.00335253,2,-8.568,0.05,8.79847,0.405621,0.405622,-0.00161452,0,0.405625,-0.00161437,0,0.405625,0.408611,-0.00202322,0,0.408616,1,0
93,1.953,0.00231905,4.87709e-14,0.000515945,nan,nan,0.0033493,2,-8.547,0.05,8.77802,0.405629,0.405629,-0.00163066,0,0.405632,-0.0016305,0,0.405632,0.408635,-0.00204522,0,0.40864,1,0
94,1.974,0.00231911,4.77702e-14,0.000509871,nan,nan,0.00334607,2,-8.526,0.05,8.75758,0.405636,0.405636,-0.0016468,0,0.40564,-0.00164664,0,0.405639,0.408658,-0.00206721,0,0.408663,1,0
95,1.995,0.00231916,4.67695e-14,0.000503797,nan,nan,0.00334283,2,-8.505,0.05,8.73713,0.405643,0.405644,-0.00166293,0,0.405647,-0.00166277,0,0.405647,0.408682,-0.00208921,0,0.408687,1,0
96,2.016,0.00231922,4.57687e-14,0.000497722,nan,nan,0.0033396,2,-8.484,0.05,8.71669,0.405651,0.405651,-0.00167907,0,0.405654,-0.00167891,0,0.405654,0.408705,-0.00211121,0,0.408711,1,0
97,2.037,0.00231928,4.4768e-14,0.000491648,nan,nan,0.00333636,2,-8.463,0.05,8.69626,0.405658,0.405658,-0.00169521,0,0.405662,-0.00169504,0,0.405661,0.408729,-0.0021332,0,0.408734,1,0
98,2.058,0.00231933,4.37673e-14,0.000485573,nan,nan,0.00333313,2,-8.442,0.05,8.67582,0.405665,0.405666,-0.00171134,0,0.405669,-0.00171118,0,0.405669,0.408752,-0.0021552,0,0.408758,1,0
99,2.079,0.00231939,4.27665e-14,0.000479499,nan,nan,0.0033299,2,-8.421,0.05,8.65539,0.405673,0.405673,-0.00172748,0,0.405677,-0.00172731,0,0.405676,0.408776,-0.0021772,0,0.408781,1,0
100,2.1,0.00231945,4.17657e-14,0.000473424,nan,nan,0.00332666,2,-8.4,0.05,8.63496,0.40568,0.40568,-0.00174362,0,0.405684,-0.00174345,0,0.405684,0.408799,-0.0021992,0,0.408805,1,0
101,2.121,0.0023195,4.0765e-14,0.00046735,nan,nan,0.00332343,2,-8.379,0.05,8.61453,0.405687,0.405688,-0.00175975,0,0.405691,-0.00175958,0,0.405691,0.408823,-0.00222119,0,0.408829,1,0
102,2.142,0.00231956,3.97643e-14,0.000461275,nan,nan,0.00332019,2,-8.358,0.05,8.59411,0.405695,0.405695,-0.00177589,0,0.405699,-0.00177571,0,0.405698,0.408846,-0.00224319,0,0.408852,1,0
103,2.163,0.00231962,3.87635e-14,0.000455201,nan,nan,0.00331696,2,-8.337,0.05,8.57368,0.405702,0.405702,-0.00179203,0,0.405706,-0.00179185,0,0.405706,0.40887,-0.00226519,0,0.408876,1,0
104,2.184,0.00231967,3.77628e-14,0.000449127,nan,nan,0.00331373,2,-8.316,0.05,8.55327,0.405709,0.40571,-0.00180816,0,0.405714,-0.00180798,0,0.405713,0.408893,-0.00228719,0,0.4089,1,0
105,2.205,0.00231973,3.67621e-14,0.000443052,nan,nan,0.00331049,2,-8.295,0.05,8.53285,0.405717,0.405717,-0.0018243,0,0.405721,-0.00182412,0,0.405721,0.408917,-0.00230918,0,0.408923,1,0
106,2.226,0.00231979,3.57613e-14,0.000436978,nan,nan,0.00330726,2,-8.274,0.05,8.51244,0.405724,0.405724,-0.00184044,0,0.405728,-0.00184025,0,0.405728,0.40894,-0.00233118,0,0.408947,1,0
107,2.247,0.00231984,3.47606e-14,0.000430903,nan,nan,0.00330402,2,-8.253,0.05,8.49203,0.405731,0.405731,-0.00185657,0,0.405736,-0.00185639,0,0.405735,0.408964,-0.00235318,0,0.408971,1,0
108,2.268,0.0023199,3.37599e-14,0.000424829,nan,nan,0.00330079,2,-8.232,0.05,8.47162,0.405738,0.405739,-0.00187271,0,0.405743,-0.00187252,0,0.405743,0.408987,-0.00237517,0,0.408994,1,0
109,2.289,0.00231996,3.27591e-14,0.000418755,nan,nan,0.00329756,2,-8.211,0.05,8.45121,0.405746,0.405746,-0.00188884,0,0.40575,-0.00188865,0,0.40575,0.409011,-0.00239717,0,0.409018,1,0
110,2.31,0.00232001,3.17584e-14,0.00041268,nan,nan,0.00329432,2,-8.19,0.05,8.43081,0.405753,0.405753,-0.00190498,0,0.405758,-0.00190479,0,0.405758,0.409034,-0.00241917,0,0.409042,1,0
111,2.331,0.00232007,3.08419e-14,0.000405742,nan,nan,0.00329059,2,-8.169,0.05,8.41041,0.405761,0.405762,-0.00192058,0,0.405766,-0.00192039,0,0.405766,0.409061,-0.00244113,0,0.409068,1,0
112,2.352,0.00232015,3.01364e-14,0.000396646,nan,nan,0.00328563,2,-8.148,0.05,8.39002,0.405772,0.405772,-0.00193484,0,0.405777,-0.00193464,0,0.405776,0.409095,-0.002463,0,0.409102,1,0
113,2.373,0.00232023,2.94309e-14,0.00038755,nan,nan,0.00328066,2,-8.127,0.05,8.36963,0.405782,0.405783,-0.0019491,0,0.405787,-0.0019489,0,0.405787,0.409129,-0.00248487,0,0.409136,1,0
114,2.394,0.0023203,2.87254e-14,0.000378453,nan,nan,0.00327569,2,-8.106,0.05,8.34924,0.405793,0.405793,-0.00196336,0,0.405798,-0.00196315,0,0.405797,0.409163,-0.00250674,0,0.40917,1,0
115,2.415,0.00232038,2.80198e-14,0.000369357,nan,nan,0.00327072,2,-8.085,0.05,8.32885,0.405803,0.405803,-0.00197762,0,0.405808,-0.00197741,0,0.405808,0.409196,-0.00252861,0,0.409204,1,0
116,2.436,0.00232045,2.73143e-14,0.00036026,nan,nan,0.00326576,2,-8.064,0.05,8.30847,0.405814,0.405814,-0.00199187,0,0.405819,-0.00199167,0,0.405819,0.40923,-0.00255048,0,0.409238,1,0
117,2.457,0.00232053,2.66088e-14,0.000351164,nan,nan,0.00326079,2,-8.043,0.05,8.28808,0.405824,0.405824,-0.00200613,0,0.405829,-0.00200592,0,0.405829,0.409264,-0.00257235,0,0.409272,1,0
118,2.478,0.00232061,2.59032e-14,0.000342068,nan,nan,0.00325582,2,-8.022,0.05,8.26771,0.405835,0.405835,-0.00202039,0,0.40584,-0.00202018,0,0.40584,0.409298,-0.00259422,0,0.409306,1,0
119,2.499,0.00232068,2.51977e-14,0.000332971,nan,nan,0.00325085,2,-8.001,0.05,8.24733,0.405845,0.405845,-0.00203465,0,0.40585,-0.00203443,0,0.40585,0.409332,-0.00261609,0,0.40934,1,0
