Point ID,arc_length,Co,nut,p,phi,phi_0,pMean,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_0_0,U_0_1,U_0_2,U_0_Magnitude,U_1,U_2,U_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,vtkValidPointMask,yPlus
221,4.641,0.00233248,8.36475e-13,-0.00137841,nan,nan,0.00330718,0.5,-5.859,0.05,5.88051,0.407582,0.407582,-0.00310001,0,0.407594,-0.00309939,0,0.407594,0.412431,-0.00711549,0,0.412492,1,0
222,4.662,0.00233278,9.48825e-13,-0.00141163,nan,nan,0.00329303,0.5,-5.838,0.05,5.85959,0.407631,0.407631,-0.00310205,0,0.407643,-0.00310143,0,0.407643,0.412512,-0.0071659,0,0.412574,1,0
223,4.683,0.00233307,1.06117e-12,-0.00144484,nan,nan,0.00327888,0.5,-5.817,0.05,5.83866,0.407679,0.407679,-0.0031041,0,0.407691,-0.00310347,0,0.407691,0.412592,-0.00721632,0,0.412655,1,0
224,4.704,0.00233337,1.17352e-12,-0.00147805,nan,nan,0.00326474,0.5,-5.796,0.05,5.81774,0.407728,0.407728,-0.00310615,0,0.40774,-0.00310551,0,0.40774,0.412672,-0.00726673,0,0.412736,1,0
225,4.725,0.00233366,1.28587e-12,-0.00151126,nan,nan,0.00325059,0.5,-5.775,0.05,5.79682,0.407776,0.407776,-0.0031082,0,0.407788,-0.00310755,0,0.407788,0.412753,-0.00731714,0,0.412818,1,0
226,4.746,0.00233396,1.39821e-12,-0.00154448,nan,nan,0.00323644,0.5,-5.754,0.05,5.7759,0.407825,0.407825,-0.00311025,0,0.407837,-0.0031096,0,0.407837,0.412833,-0.00736755,0,0.412899,1,0
227,4.767,0.00233425,1.51056e-12,-0.00157769,nan,nan,0.00322229,0.5,-5.733,0.05,5.75498,0.407873,0.407873,-0.0031123,0,0.407885,-0.00311164,0,0.407885,0.412914,-0.00741797,0,0.41298,1,0
228,4.788,0.00233455,1.62291e-12,-0.0016109,nan,nan,0.00320814,0.5,-5.712,0.05,5.73406,0.407922,0.407922,-0.00311434,0,0.407934,-0.00311368,0,0.407934,0.412994,-0.00746838,0,0.413061,1,0
229,4.809,0.00233485,1.73526e-12,-0.00164411,nan,nan,0.003194,0.5,-5.691,0.05,5.71314,0.40797,0.40797,-0.00311639,0,0.407982,-0.00311572,0,0.407982,0.413074,-0.00751879,0,0.413143,1,0
230,4.83,0.00233514,1.84761e-12,-0.00167733,nan,nan,0.00317985,0.5,-5.67,0.05,5.69222,0.408019,0.408019,-0.00311844,0,0.408031,-0.00311777,0,0.408031,0.413155,-0.00756921,0,0.413224,1,0
231,4.851,0.00233544,1.95995e-12,-0.00171054,nan,nan,0.0031657,0.5,-5.649,0.05,5.67131,0.408067,0.408067,-0.00312049,0,0.408079,-0.00311981,0,0.408079,0.413235,-0.00761962,0,0.413305,1,0
232,4.872,0.00233573,2.0723e-12,-0.00174375,nan,nan,0.00315155,0.5,-5.628,0.05,5.65039,0.408116,0.408116,-0.00312254,0,0.408128,-0.00312185,0,0.408128,0.413316,-0.00767003,0,0.413387,1,0
233,4.893,0.00233603,2.18465e-12,-0.00177696,nan,nan,0.00313741,0.5,-5.607,0.05,5.62947,0.408164,0.408164,-0.00312459,0,0.408176,-0.00312389,0,0.408176,0.413396,-0.00772044,0,0.413468,1,0
234,4.914,0.00233632,2.297e-12,-0.00181018,nan,nan,0.00312326,0.5,-5.586,0.05,5.60856,0.408213,0.408213,-0.00312663,0,0.408225,-0.00312593,0,0.408225,0.413476,-0.00777086,0,0.413549,1,0
235,4.935,0.00233662,2.40935e-12,-0.00184339,nan,nan,0.00310911,0.5,-5.565,0.05,5.58764,0.408261,0.408261,-0.00312868,0,0.408273,-0.00312798,0,0.408273,0.413557,-0.00782127,0,0.413631,1,0
236,4.956,0.00233691,2.52169e-12,-0.0018766,nan,nan,0.00309496,0.5,-5.544,0.05,5.56673,0.40831,0.40831,-0.00313073,0,0.408322,-0.00313002,0,0.408322,0.413637,-0.00787168,0,0.413712,1,0
237,4.977,0.00233721,2.63404e-12,-0.00190982,nan,nan,0.00308082,0.5,-5.523,0.05,5.54581,0.408358,0.408358,-0.00313278,0,0.40837,-0.00313206,0,0.40837,0.413718,-0.0079221,0,0.413793,1,0
238,4.998,0.00233754,3.12552e-12,-0.00194743,nan,nan,0.00306447,0.5,-5.502,0.05,5.5249,0.408413,0.408413,-0.0031323,0,0.408425,-0.00313157,0,0.408425,0.413806,-0.00797606,0,0.413883,1,0
239,5.019,0.0023379,4.01228e-12,-0.00198964,nan,nan,0.00304583,0.5,-5.481,0.05,5.50399,0.408474,0.408474,-0.00312918,0,0.408486,-0.00312845,0,0.408486,0.413902,-0.00803374,0,0.41398,1,0
240,5.04,0.00233827,4.89904e-12,-0.00203185,nan,nan,0.00302719,0.5,-5.46,0.05,5.48307,0.408536,0.408536,-0.00312607,0,0.408548,-0.00312533,0,0.408548,0.413998,-0.00809142,0,0.414077,1,0
241,5.061,0.00233864,5.7858e-12,-0.00207406,nan,nan,0.00300855,0.5,-5.439,0.05,5.46216,0.408597,0.408597,-0.00312295,0,0.408609,-0.00312221,0,0.408609,0.414095,-0.00814909,0,0.414175,1,0
242,5.082,0.002339,6.67256e-12,-0.00211627,nan,nan,0.00298991,0.5,-5.418,0.05,5.44125,0.408659,0.408659,-0.00311984,0,0.40867,-0.00311908,0,0.408671,0.414191,-0.00820677,0,0.414272,1,0
243,5.103,0.00233937,7.55933e-12,-0.00215849,nan,nan,0.00297127,0.5,-5.397,0.05,5.42034,0.40872,0.40872,-0.00311672,0,0.408732,-0.00311596,0,0.408732,0.414287,-0.00826445,0,0.41437,1,0
244,5.124,0.00233974,8.44609e-12,-0.0022007,nan,nan,0.00295263,0.5,-5.376,0.05,5.39943,0.408782,0.408781,-0.00311361,0,0.408793,-0.00311284,0,0.408793,0.414383,-0.00832213,0,0.414467,1,0
245,5.145,0.0023401,9.33285e-12,-0.00224291,nan,nan,0.002934,0.5,-5.355,0.05,5.37852,0.408843,0.408843,-0.00311049,0,0.408855,-0.00310971,0,0.408855,0.41448,-0.0083798,0,0.414564,1,0
246,5.166,0.00234047,1.02196e-11,-0.00228512,nan,nan,0.00291536,0.5,-5.334,0.05,5.35762,0.408904,0.408904,-0.00310737,0,0.408916,-0.00310659,0,0.408916,0.414576,-0.00843748,0,0.414662,1,0
247,5.187,0.00234083,1.11064e-11,-0.00232733,nan,nan,0.00289672,0.5,-5.313,0.05,5.33671,0.408966,0.408965,-0.00310426,0,0.408977,-0.00310347,0,0.408978,0.414672,-0.00849515,0,0.414759,1,0
248,5.208,0.0023412,1.19931e-11,-0.00236954,nan,nan,0.00287808,0.5,-5.292,0.05,5.3158,0.409027,0.409027,-0.00310114,0,0.409039,-0.00310035,0,0.409039,0.414768,-0.00855283,0,0.414857,1,0
249,5.229,0.00234157,1.28799e-11,-0.00241175,nan,nan,0.00285944,0.5,-5.271,0.05,5.2949,0.409089,0.409088,-0.00309803,0,0.4091,-0.00309722,0,0.4091,0.414865,-0.00861051,0,0.414954,1,0
250,5.25,0.00234193,1.37667e-11,-0.00245396,nan,nan,0.0028408,0.5,-5.25,0.05,5.27399,0.40915,0.40915,-0.00309491,0,0.409161,-0.0030941,0,0.409162,0.414961,-0.00866819,0,0.415052,1,0
251,5.271,0.0023423,1.46534e-11,-0.00249617,nan,nan,0.00282216,0.5,-5.229,0.05,5.25309,0.409211,0.409211,-0.0030918,0,0.409223,-0.00309098,0,0.409223,0.415057,-0.00872586,0,0.415149,1,0
252,5.292,0.00234267,1.55402e-11,-0.00253838,nan,nan,0.00280352,0.5,-5.208,0.05,5.23219,0.409273,0.409272,-0.00308868,0,0.409284,-0.00308785,0,0.409285,0.415154,-0.00878354,0,0.415247,1,0
253,5.313,0.00234303,1.6427e-11,-0.00258059,nan,nan,0.00278488,0.5,-5.187,0.05,5.21128,0.409334,0.409334,-0.00308557,0,0.409345,-0.00308473,0,0.409346,0.41525,-0.00884122,0,0.415344,1,0
254,5.334,0.0023434,1.73137e-11,-0.0026228,nan,nan,0.00276624,0.5,-5.166,0.05,5.19038,0.409396,0.409395,-0.00308245,0,0.409407,-0.00308161,0,0.409407,0.415346,-0.00889889,0,0.415441,1,0
255,5.355,0.00234376,1.82005e-11,-0.00266502,nan,nan,0.00274761,0.5,-5.145,0.05,5.16948,0.409457,0.409457,-0.00307934,0,0.409468,-0.00307849,0,0.409469,0.415442,-0.00895657,0,0.415539,1,0
256,5.376,0.00234413,1.90872e-11,-0.00270723,nan,nan,0.00272897,0.5,-5.124,0.05,5.14858,0.409519,0.409518,-0.00307622,0,0.40953,-0.00307536,0,0.40953,0.415539,-0.00901425,0,0.415636,1,0
257,5.397,0.00234455,2.27925e-11,-0.00275633,nan,nan,0.00270679,0.5,-5.103,0.05,5.12768,0.40959,0.409589,-0.00306999,0,0.409601,-0.00306913,0,0.409601,0.415646,-0.0090774,0,0.415745,1,0
258,5.418,0.00234501,2.83092e-11,-0.00280986,nan,nan,0.00268234,0.5,-5.082,0.05,5.10678,0.409668,0.409667,-0.00306177,0,0.409679,-0.00306089,0,0.409679,0.415761,-0.00914407,0,0.415861,1,0
259,5.439,0.00234546,3.38258e-11,-0.00286339,nan,nan,0.00265788,0.5,-5.061,0.05,5.08588,0.409745,0.409745,-0.00305354,0,0.409756,-0.00305266,0,0.409757,0.415875,-0.00921073,0,0.415977,1,0
260,5.46,0.00234592,3.93424e-11,-0.00291693,nan,nan,0.00263343,0.5,-5.04,0.05,5.06499,0.409823,0.409823,-0.00304531,0,0.409834,-0.00304443,0,0.409834,0.41599,-0.0092774,0,0.416093,1,0
261,5.481,0.00234637,4.4859e-11,-0.00297046,nan,nan,0.00260898,0.5,-5.019,0.05,5.04409,0.409901,0.4099,-0.00303709,0,0.409912,-0.00303619,0,0.409912,0.416104,-0.00934407,0,0.416209,1,0
262,5.502,0.00234682,5.03756e-11,-0.00302399,nan,nan,0.00258452,0.5,-4.998,0.05,5.0232,0.409979,0.409978,-0.00302886,0,0.409989,-0.00302796,0,0.40999,0.416219,-0.00941074,0,0.416325,1,0
263,5.523,0.00234728,5.58922e-11,-0.00307752,nan,nan,0.00256007,0.5,-4.977,0.05,5.0023,0.410056,0.410056,-0.00302064,0,0.410067,-0.00301972,0,0.410068,0.416333,-0.0094774,0,0.416441,1,0
264,5.544,0.00234773,6.1409e-11,-0.00313106,nan,nan,0.00253562,0.5,-4.956,0.05,4.98141,0.410134,0.410134,-0.00301241,0,0.410145,-0.00301149,0,0.410145,0.416448,-0.00954407,0,0.416557,1,0
265,5.565,0.00234819,6.69256e-11,-0.00318459,nan,nan,0.00251117,0.5,-4.935,0.05,4.96052,0.410212,0.410211,-0.00300418,0,0.410222,-0.00300325,0,0.410223,0.416562,-0.00961074,0,0.416673,1,0
266,5.586,0.00234864,7.24422e-11,-0.00323812,nan,nan,0.00248671,0.5,-4.914,0.05,4.93963,0.41029,0.410289,-0.00299596,0,0.4103,-0.00299502,0,0.410301,0.416676,-0.00967741,0,0.416789,1,0
267,5.607,0.0023491,7.79588e-11,-0.00329165,nan,nan,0.00246226,0.5,-4.893,0.05,4.91873,0.410367,0.410367,-0.00298773,0,0.410378,-0.00298678,0,0.410378,0.416791,-0.00974407,0,0.416905,1,0
268,5.628,0.00234955,8.34754e-11,-0.00334519,nan,nan,0.00243781,0.5,-4.872,0.05,4.89785,0.410445,0.410445,-0.0029795,0,0.410456,-0.00297855,0,0.410456,0.416905,-0.00981074,0,0.417021,1,0
269,5.649,0.00235001,8.89921e-11,-0.00339872,nan,nan,0.00241336,0.5,-4.851,0.05,4.87696,0.410523,0.410522,-0.00297128,0,0.410533,-0.00297032,0,0.410534,0.41702,-0.00987741,0,0.417137,1,0
270,5.67,0.00235046,9.45087e-11,-0.00345225,nan,nan,0.0023889,0.5,-4.83,0.05,4.85607,0.410601,0.4106,-0.00296305,0,0.410611,-0.00296208,0,0.410611,0.417134,-0.00994408,0,0.417253,1,0
271,5.691,0.00235092,1.00025e-10,-0.00350578,nan,nan,0.00236445,0.5,-4.809,0.05,4.83518,0.410678,0.410678,-0.00295482,0,0.410689,-0.00295385,0,0.410689,0.417249,-0.0100107,0,0.417369,1,0
272,5.712,0.00235137,1.05542e-10,-0.00355932,nan,nan,0.00234,0.5,-4.788,0.05,4.8143,0.410756,0.410756,-0.0029466,0,0.410766,-0.00294561,0,0.410767,0.417363,-0.0100774,0,0.417485,1,0
273,5.733,0.00235183,1.11059e-10,-0.00361285,nan,nan,0.00231554,0.5,-4.767,0.05,4.79341,0.410834,0.410833,-0.00293837,0,0.410844,-0.00293738,0,0.410844,0.417478,-0.0101441,0,0.417601,1,0
274,5.754,0.00235233,1.28766e-10,-0.00367183,nan,nan,0.00228809,0.5,-4.746,0.05,4.77253,0.41092,0.41092,-0.00292711,0,0.41093,-0.0029261,0,0.410931,0.417601,-0.0102152,0,0.417726,1,0
275,5.775,0.00235289,1.61712e-10,-0.00373762,nan,nan,0.00225688,0.5,-4.725,0.05,4.75164,0.411018,0.411017,-0.00291204,0,0.411027,-0.00291103,0,0.411028,0.417735,-0.0102918,0,0.417862,1,0
276,5.796,0.00235345,1.94659e-10,-0.00380341,nan,nan,0.00222567,0.5,-4.704,0.05,4.73076,0.411115,0.411114,-0.00289698,0,0.411124,-0.00289595,0,0.411125,0.417869,-0.0103684,0,0.417998,1,0
277,5.817,0.002354,2.27605e-10,-0.0038692,nan,nan,0.00219446,0.5,-4.683,0.05,4.70988,0.411212,0.411211,-0.00288191,0,0.411221,-0.00288088,0,0.411222,0.418003,-0.010445,0,0.418133,1,0
278,5.838,0.00235456,2.60551e-10,-0.00393498,nan,nan,0.00216325,0.5,-4.662,0.05,4.689,0.411309,0.411309,-0.00286684,0,0.411319,-0.0028658,0,0.411319,0.418137,-0.0105216,0,0.418269,1,0
279,5.859,0.00235512,2.93498e-10,-0.00400077,nan,nan,0.00213204,0.5,-4.641,0.05,4.66812,0.411406,0.411406,-0.00285178,0,0.411416,-0.00285073,0,0.411416,0.418271,-0.0105982,0,0.418405,1,0
280,5.88,0.00235568,3.26444e-10,-0.00406656,nan,nan,0.00210083,0.5,-4.62,0.05,4.64725,0.411503,0.411503,-0.00283671,0,0.411513,-0.00283565,0,0.411513,0.418405,-0.0106748,0,0.418541,1,0
281,5.901,0.00235624,3.59391e-10,-0.00413235,nan,nan,0.00206961,0.5,-4.599,0.05,4.62637,0.4116,0.4116,-0.00282165,0,0.41161,-0.00282058,0,0.41161,0.418539,-0.0107514,0,0.418677,1,0
282,5.922,0.0023568,3.92337e-10,-0.00419814,nan,nan,0.0020384,0.5,-4.578,0.05,4.60549,0.411698,0.411697,-0.00280658,0,0.411707,-0.0028055,0,0.411707,0.418673,-0.010828,0,0.418813,1,0
283,5.943,0.00235736,4.25283e-10,-0.00426393,nan,nan,0.00200719,0.5,-4.557,0.05,4.58462,0.411795,0.411794,-0.00279152,0,0.411804,-0.00279043,0,0.411804,0.418807,-0.0109046,0,0.418949,1,0
284,5.964,0.00235791,4.5823e-10,-0.00432972,nan,nan,0.00197598,0.5,-4.536,0.05,4.56375,0.411892,0.411892,-0.00277645,0,0.411901,-0.00277535,0,0.411901,0.418941,-0.0109812,0,0.419084,1,0
285,5.985,0.00235847,4.91176e-10,-0.00439551,nan,nan,0.00194477,0.5,-4.515,0.05,4.54288,0.411989,0.411989,-0.00276138,0,0.411998,-0.00276028,0,0.411998,0.419074,-0.0110578,0,0.41922,1,0
286,6.006,0.00235903,5.24123e-10,-0.0044613,nan,nan,0.00191356,0.5,-4.494,0.05,4.52201,0.412086,0.412086,-0.00274632,0,0.412095,-0.0027452,0,0.412095,0.419208,-0.0111344,0,0.419356,1,0
287,6.027,0.00235959,5.57069e-10,-0.00452709,nan,nan,0.00188235,0.5,-4.473,0.05,4.50114,0.412183,0.412183,-0.00273125,0,0.412192,-0.00273013,0,0.412192,0.419342,-0.011211,0,0.419492,1,0
288,6.048,0.00236015,5.90015e-10,-0.00459288,nan,nan,0.00185114,0.5,-4.452,0.05,4.48027,0.41228,0.41228,-0.00271619,0,0.412289,-0.00271505,0,0.412289,0.419476,-0.0112877,0,0.419628,1,0
289,6.069,0.00236071,6.22961e-10,-0.00465866,nan,nan,0.00181993,0.5,-4.431,0.05,4.4594,0.412378,0.412377,-0.00270112,0,0.412386,-0.00269998,0,0.412387,0.41961,-0.0113643,0,0.419764,1,0
290,6.09,0.00236138,7.57389e-10,-0.00473844,nan,nan,0.00178142,0.5,-4.41,0.05,4.43854,0.412496,0.412496,-0.00268258,0,0.412505,-0.00268142,0,0.412505,0.419763,-0.0114515,0,0.419919,1,0
291,6.111,0.00236207,9.11075e-10,-0.00482087,nan,nan,0.00174153,0.5,-4.389,0.05,4.41767,0.412619,0.412619,-0.00266337,0,0.412627,-0.0026622,0,0.412627,0.41992,-0.0115408,0,0.420079,1,0
292,6.132,0.00236277,1.06476e-09,-0.0049033,nan,nan,0.00170164,0.5,-4.368,0.05,4.39681,0.412742,0.412741,-0.00264416,0,0.41275,-0.00264299,0,0.41275,0.420077,-0.0116302,0,0.420238,1,0
293,6.153,0.00236346,1.21845e-09,-0.00498573,nan,nan,0.00166174,0.5,-4.347,0.05,4.37595,0.412864,0.412864,-0.00262496,0,0.412872,-0.00262377,0,0.412873,0.420233,-0.0117195,0,0.420397,1,0
294,6.174,0.00236416,1.37213e-09,-0.00506816,nan,nan,0.00162185,0.5,-4.326,0.05,4.35509,0.412987,0.412986,-0.00260575,0,0.412995,-0.00260455,0,0.412995,0.42039,-0.0118088,0,0.420556,1,0
295,6.195,0.00236485,1.52582e-09,-0.00515059,nan,nan,0.00158195,0.5,-4.305,0.05,4.33423,0.41311,0.413109,-0.00258654,0,0.413117,-0.00258534,0,0.413118,0.420547,-0.0118981,0,0.420715,1,0
296,6.216,0.00236555,1.67951e-09,-0.00523302,nan,nan,0.00154206,0.5,-4.284,0.05,4.31337,0.413232,0.413232,-0.00256734,0,0.41324,-0.00256612,0,0.41324,0.420703,-0.0119874,0,0.420874,1,0
297,6.237,0.00236624,1.8332e-09,-0.00531545,nan,nan,0.00150217,0.5,-4.263,0.05,4.29251,0.413355,0.413354,-0.00254813,0,0.413362,-0.0025469,0,0.413363,0.42086,-0.0120767,0,0.421033,1,0
298,6.258,0.00236693,1.98688e-09,-0.00539788,nan,nan,0.00146227,0.5,-4.242,0.05,4.27166,0.413478,0.413477,-0.00252893,0,0.413485,-0.00252769,0,0.413485,0.421017,-0.012166,0,0.421192,1,0
299,6.279,0.00236763,2.14057e-09,-0.00548032,nan,nan,0.00142238,0.5,-4.221,0.05,4.2508,0.4136,0.4136,-0.00250972,0,0.413607,-0.00250847,0,0.413608,0.421173,-0.0122553,0,0.421352,1,0
300,6.3,0.00236832,2.29426e-09,-0.00556275,nan,nan,0.00138248,0.5,-4.2,0.05,4.22995,0.413723,0.413722,-0.00249051,0,0.41373,-0.00248925,0,0.41373,0.42133,-0.0123446,0,0.421511,1,0
301,6.321,0.00236902,2.44795e-09,-0.00564518,nan,nan,0.00134259,0.5,-4.179,0.05,4.2091,0.413846,0.413845,-0.00247131,0,0.413852,-0.00247004,0,0.413853,0.421487,-0.0124339,0,0.42167,1,0
302,6.342,0.00236971,2.60163e-09,-0.00572761,nan,nan,0.0013027,0.5,-4.158,0.05,4.18825,0.413968,0.413967,-0.0024521,0,0.413975,-0.00245082,0,0.413975,0.421643,-0.0125232,0,0.421829,1,0
303,6.363,0.00237041,2.75532e-09,-0.00581004,nan,nan,0.0012628,0.5,-4.137,0.05,4.16741,0.414091,0.41409,-0.00243289,0,0.414097,-0.0024316,0,0.414098,0.4218,-0.0126125,0,0.421989,1,0
304,6.384,0.0023712,3.27272e-09,-0.00590323,nan,nan,0.00121654,0.5,-4.116,0.05,4.14656,0.414232,0.414232,-0.00240827,0,0.414239,-0.00240697,0,0.414239,0.421972,-0.0127104,0,0.422164,1,0
305,6.405,0.00237205,3.98167e-09,-0.00600208,nan,nan,0.00116692,0.5,-4.095,0.05,4.12571,0.414384,0.414383,-0.00238079,0,0.41439,-0.00237948,0,0.41439,0.422153,-0.0128127,0,0.422347,1,0
306,6.426,0.00237289,4.69061e-09,-0.00610094,nan,nan,0.00111731,0.5,-4.074,0.05,4.10487,0.414535,0.414534,-0.00235331,0,0.414541,-0.00235199,0,0.414542,0.422334,-0.012915,0,0.422531,1,0
307,6.447,0.00237374,5.39954e-09,-0.00619979,nan,nan,0.00106769,0.5,-4.053,0.05,4.08403,0.414686,0.414685,-0.00232583,0,0.414692,-0.0023245,0,0.414693,0.422514,-0.0130174,0,0.422715,1,0
308,6.468,0.00237459,6.10848e-09,-0.00629864,nan,nan,0.00101807,0.5,-4.032,0.05,4.06319,0.414837,0.414837,-0.00229835,0,0.414843,-0.002297,0,0.414844,0.422695,-0.0131197,0,0.422898,1,0
309,6.489,0.00237543,6.81742e-09,-0.0063975,nan,nan,0.000968453,0.5,-4.011,0.05,4.04235,0.414989,0.414988,-0.00227087,0,0.414994,-0.00226951,0,0.414995,0.422875,-0.013222,0,0.423082,1,0
310,6.51,0.00237628,7.52636e-09,-0.00649635,nan,nan,0.000918836,0.5,-3.99,0.05,4.02152,0.41514,0.415139,-0.00224339,0,0.415145,-0.00224202,0,0.415146,0.423056,-0.0133243,0,0.423266,1,0
311,6.531,0.00237713,8.2353e-09,-0.0065952,nan,nan,0.000869218,0.5,-3.969,0.05,4.00068,0.415291,0.41529,-0.00221592,0,0.415296,-0.00221453,0,0.415297,0.423237,-0.0134267,0,0.423449,1,0
312,6.552,0.00237797,8.94424e-09,-0.00669406,nan,nan,0.000819601,0.5,-3.948,0.05,3.97985,0.415443,0.415442,-0.00218844,0,0.415447,-0.00218704,0,0.415448,0.423417,-0.013529,0,0.423633,1,0
313,6.573,0.00237882,9.65318e-09,-0.00679291,nan,nan,0.000769983,0.5,-3.927,0.05,3.95902,0.415594,0.415593,-0.00216096,0,0.415598,-0.00215955,0,0.415599,0.423598,-0.0136313,0,0.423817,1,0
314,6.594,0.00237967,1.03621e-08,-0.00689177,nan,nan,0.000720366,0.5,-3.906,0.05,3.93819,0.415745,0.415744,-0.00213348,0,0.41575,-0.00213206,0,0.415751,0.423778,-0.0137336,0,0.424001,1,0
315,6.615,0.00238051,1.10711e-08,-0.00699062,nan,nan,0.000670748,0.5,-3.885,0.05,3.91736,0.415896,0.415895,-0.002106,0,0.415901,-0.00210457,0,0.415902,0.423959,-0.013836,0,0.424185,1,0
316,6.636,0.00238136,1.178e-08,-0.00708947,nan,nan,0.000621131,0.5,-3.864,0.05,3.89654,0.416048,0.416047,-0.00207852,0,0.416052,-0.00207708,0,0.416053,0.424139,-0.0139383,0,0.424368,1,0
317,6.657,0.00238236,1.40275e-08,-0.00720556,nan,nan,0.000562029,0.5,-3.843,0.05,3.87571,0.416227,0.416226,-0.0020509,0,0.416231,-0.00204944,0,0.416232,0.424342,-0.0140542,0,0.424574,1,0
318,6.678,0.00238341,1.67629e-08,-0.00732711,nan,nan,0.00049992,0.5,-3.822,0.05,3.85489,0.416416,0.416415,-0.00202322,0,0.41642,-0.00202176,0,0.416421,0.424551,-0.0141744,0,0.424788,1,0
319,6.699,0.00238445,1.94984e-08,-0.00744866,nan,nan,0.000437811,0.5,-3.801,0.05,3.83407,0.416605,0.416604,-0.00199555,0,0.416609,-0.00199407,0,0.41661,0.42476,-0.0142946,0,0.425001,1,0
320,6.72,0.0023855,2.22338e-08,-0.00757022,nan,nan,0.000375701,0.5,-3.78,0.05,3.81325,0.416794,0.416793,-0.00196788,0,0.416798,-0.00196639,0,0.416799,0.42497,-0.0144148,0,0.425214,1,0
321,6.741,0.00238655,2.49693e-08,-0.00769177,nan,nan,0.000313591,0.5,-3.759,0.05,3.79244,0.416983,0.416982,-0.00194021,0,0.416986,-0.00193871,0,0.416987,0.425179,-0.014535,0,0.425427,1,0
322,6.762,0.0023876,2.77047e-08,-0.00781332,nan,nan,0.000251481,0.5,-3.738,0.05,3.77162,0.417172,0.417171,-0.00191254,0,0.417175,-0.00191103,0,0.417176,0.425388,-0.0146552,0,0.425641,1,0
323,6.783,0.00238864,3.04402e-08,-0.00793487,nan,nan,0.000189372,0.5,-3.717,0.05,3.75081,0.41736,0.417359,-0.00188487,0,0.417364,-0.00188334,0,0.417365,0.425598,-0.0147754,0,0.425854,1,0
324,6.804,0.00238969,3.31756e-08,-0.00805642,nan,nan,0.000127263,0.5,-3.696,0.05,3.73,0.417549,0.417548,-0.0018572,0,0.417552,-0.00185566,0,0.417553,0.425807,-0.0148956,0,0.426067,1,0
325,6.825,0.00239074,3.5911e-08,-0.00817797,nan,nan,6.5153e-05,0.5,-3.675,0.05,3.70919,0.417738,0.417737,-0.00182953,0,0.417741,-0.00182798,0,0.417742,0.426016,-0.0150158,0,0.426281,1,0
326,6.846,0.00239179,3.86465e-08,-0.00829952,nan,nan,3.0438e-06,0.5,-3.654,0.05,3.68839,0.417927,0.417926,-0.00180186,0,0.41793,-0.0018003,0,0.417931,0.426226,-0.015136,0,0.426494,1,0
327,6.867,0.00239283,4.13819e-08,-0.00842108,nan,nan,-5.90662e-05,0.5,-3.633,0.05,3.66759,0.418116,0.418115,-0.00177419,0,0.418118,-0.00177261,0,0.41812,0.426435,-0.0152562,0,0.426708,1,0
328,6.888,0.00239389,4.4376e-08,-0.00854341,nan,nan,-0.000121657,0.5,-3.612,0.05,3.64679,0.418306,0.418305,-0.00174621,0,0.418309,-0.00174462,0,0.41831,0.426645,-0.015377,0,0.426922,1,0
329,6.909,0.00239516,5.43487e-08,-0.00868686,nan,nan,-0.000197247,0.5,-3.591,0.05,3.62599,0.418536,0.418535,-0.00170985,0,0.418538,-0.00170825,0,0.41854,0.426884,-0.0155132,0,0.427166,1,0
330,6.93,0.00239643,6.43215e-08,-0.00883031,nan,nan,-0.000272839,0.5,-3.57,0.05,3.60519,0.418766,0.418765,-0.0016735,0,0.418768,-0.00167189,0,0.41877,0.427123,-0.0156495,0,0.42741,1,0
331,6.951,0.0023977,7.42942e-08,-0.00897376,nan,nan,-0.000348429,0.5,-3.549,0.05,3.5844,0.418996,0.418995,-0.00163714,0,0.418998,-0.00163552,0,0.419,0.427362,-0.0157858,0,0.427653,1,0
332,6.972,0.00239897,8.42669e-08,-0.00911721,nan,nan,-0.000424019,0.5,-3.528,0.05,3.56361,0.419227,0.419225,-0.00160079,0,0.419228,-0.00159915,0,0.41923,0.427601,-0.015922,0,0.427897,1,0
333,6.993,0.00240024,9.42397e-08,-0.00926067,nan,nan,-0.00049961,0.5,-3.507,0.05,3.54282,0.419457,0.419455,-0.00156444,0,0.419458,-0.00156278,0,0.41946,0.42784,-0.0160583,0,0.428141,1,0
334,7.014,0.00240152,1.04212e-07,-0.00940412,nan,nan,-0.000575201,0.5,-3.486,0.05,3.52203,0.419687,0.419685,-0.00152808,0,0.419688,-0.00152642,0,0.41969,0.428078,-0.0161946,0,0.428385,1,0
335,7.035,0.00240279,1.14185e-07,-0.00954757,nan,nan,-0.000650792,0.5,-3.465,0.05,3.50125,0.419917,0.419915,-0.00149173,0,0.419918,-0.00149005,0,0.41992,0.428317,-0.0163309,0,0.428629,1,0
336,7.056,0.00240406,1.24158e-07,-0.00969102,nan,nan,-0.000726382,0.5,-3.444,0.05,3.48046,0.420147,0.420146,-0.00145537,0,0.420148,-0.00145368,0,0.42015,0.428556,-0.0164671,0,0.428872,1,0
337,7.077,0.00240533,1.34131e-07,-0.00983447,nan,nan,-0.000801973,0.5,-3.423,0.05,3.45969,0.420377,0.420376,-0.00141902,0,0.420378,-0.00141732,0,0.420379,0.428795,-0.0166034,0,0.429116,1,0
