# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e-01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (5.000000e-01 0.000000e+00 5.000000e-02)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
87.6          	4.441884e-01	1.455921e+00	5.137960e-01	7.010864e-01	-1.872904e-01
87.9          	4.300308e-01	1.378300e+00	5.330014e-01	6.965315e-01	-1.635301e-01
88.2          	4.399235e-01	1.267905e+00	5.817818e-01	7.308144e-01	-1.490326e-01
88.5          	4.720377e-01	1.193779e+00	6.455009e-01	7.947882e-01	-1.492872e-01
88.8          	4.787680e-01	1.174974e+00	7.163237e-01	8.369298e-01	-1.206061e-01
89.1          	4.633566e-01	1.182464e+00	8.052984e-01	8.660058e-01	-6.070733e-02
89.4          	4.166480e-01	1.205189e+00	8.393689e-01	8.363324e-01	3.036462e-03
89.7          	3.678855e-01	1.189803e+00	8.080384e-01	7.719046e-01	3.613372e-02
90            	3.307805e-01	1.178676e+00	7.903086e-01	7.259348e-01	6.437378e-02
90.3          	2.856821e-01	1.174261e+00	7.987990e-01	6.850816e-01	1.137174e-01
90.6          	2.307838e-01	1.170833e+00	7.265408e-01	5.940542e-01	1.324866e-01
90.9          	1.799240e-01	1.159090e+00	5.925798e-01	4.762139e-01	1.163658e-01
91.2          	1.476751e-01	1.135902e+00	4.369786e-01	3.661644e-01	7.081426e-02
91.5          	1.229857e-01	1.107611e+00	3.010309e-01	2.735012e-01	2.752978e-02
91.8          	1.150921e-01	1.069962e+00	2.393435e-01	2.347638e-01	4.579655e-03
92.1          	8.116156e-02	1.023187e+00	2.098705e-01	1.860968e-01	2.377369e-02
92.4          	1.602186e-02	9.892929e-01	2.029521e-01	1.174979e-01	8.545417e-02
92.7          	-5.482167e-02	9.687504e-01	1.616552e-01	2.600591e-02	1.356492e-01
93            	-1.173247e-01	9.813539e-01	9.340056e-02	-7.062440e-02	1.640250e-01
93.3          	-1.472982e-01	1.057230e+00	2.584491e-02	-1.343757e-01	1.602206e-01
93.6          	-1.504493e-01	1.187287e+00	-4.934526e-02	-1.751219e-01	1.257767e-01
93.9          	-1.392579e-01	1.332606e+00	-9.427004e-02	-1.863929e-01	9.212285e-02
94.2          	-7.418026e-02	1.323730e+00	-1.192643e-01	-1.338124e-01	1.454809e-02
94.5          	-1.597703e-02	1.196017e+00	-1.788188e-01	-1.053864e-01	-7.343235e-02
94.8          	5.576183e-03	1.099824e+00	-2.538585e-01	-1.213531e-01	-1.325054e-01
95.1          	6.426416e-02	1.085430e+00	-2.537905e-01	-6.263111e-02	-1.911594e-01
95.4          	1.537502e-01	1.117870e+00	-1.889407e-01	5.927984e-02	-2.482206e-01
95.7          	2.396950e-01	1.096704e+00	-1.082973e-01	1.855463e-01	-2.938436e-01
96            	3.392564e-01	1.030017e+00	-5.265963e-02	3.129266e-01	-3.655863e-01
96.3          	4.105935e-01	9.851519e-01	9.354286e-02	4.573649e-01	-3.638221e-01
96.6          	4.090365e-01	9.656593e-01	2.510264e-01	5.345497e-01	-2.835233e-01
96.9          	3.402001e-01	9.644004e-01	3.294157e-01	5.049079e-01	-1.754922e-01
97.2          	2.271507e-01	9.623202e-01	3.494416e-01	4.018715e-01	-5.242986e-02
97.5          	1.432368e-01	9.771919e-01	3.008536e-01	2.936636e-01	7.190025e-03
97.8          	1.621772e-01	1.029098e+00	2.383097e-01	2.813320e-01	-4.302236e-02
98.1          	3.018496e-01	1.132027e+00	3.008218e-01	4.522605e-01	-1.514387e-01
98.4          	5.109070e-01	1.262944e+00	4.759367e-01	7.488753e-01	-2.729386e-01
98.7          	6.450282e-01	1.367425e+00	6.055552e-01	9.478058e-01	-3.422506e-01
99            	5.317115e-01	1.362304e+00	5.424539e-01	8.029385e-01	-2.604846e-01
99.3          	3.461152e-01	1.293206e+00	4.133158e-01	5.527732e-01	-1.394573e-01
99.6          	2.408592e-01	1.178619e+00	3.508511e-01	4.162847e-01	-6.543363e-02
99.9          	2.716342e-01	1.069781e+00	4.412461e-01	4.922573e-01	-5.101115e-02
100.2         	3.471541e-01	1.011583e+00	6.140561e-01	6.541822e-01	-4.012608e-02
100.5         	3.617980e-01	1.014262e+00	7.563787e-01	7.399874e-01	1.639137e-02
100.8         	3.138360e-01	1.036812e+00	8.241679e-01	7.259200e-01	9.824796e-02
101.1         	2.546044e-01	1.070622e+00	8.575947e-01	6.834018e-01	1.741929e-01
101.4         	2.213170e-01	1.093152e+00	8.239632e-01	6.332986e-01	1.906646e-01
101.7         	2.002090e-01	1.100504e+00	7.927032e-01	5.965606e-01	1.961426e-01
102           	1.583384e-01	1.105782e+00	8.034590e-01	5.600679e-01	2.433911e-01
102.3         	1.106803e-01	1.102199e+00	7.815463e-01	5.014534e-01	2.800929e-01
102.6         	5.856991e-02	1.084335e+00	7.219011e-01	4.195205e-01	3.023806e-01
102.9         	7.749163e-03	1.041485e+00	6.172030e-01	3.163507e-01	3.008523e-01
103.2         	-3.610174e-02	9.879718e-01	4.927320e-01	2.102643e-01	2.824677e-01
103.5         	-6.907687e-02	9.460423e-01	3.765835e-01	1.192149e-01	2.573686e-01
103.8         	-9.313411e-02	9.136231e-01	2.882546e-01	5.099317e-02	2.372614e-01
104.1         	-1.000863e-01	9.043710e-01	2.510931e-01	2.546022e-02	2.256329e-01
104.4         	-4.787324e-02	9.251634e-01	2.713120e-01	8.778277e-02	1.835293e-01
104.7         	6.868769e-02	9.677609e-01	3.481093e-01	2.427423e-01	1.053670e-01
105           	2.298082e-01	1.019704e+00	4.710644e-01	4.653404e-01	5.723945e-03
105.3         	3.910457e-01	1.041810e+00	5.919637e-01	6.870275e-01	-9.506387e-02
105.6         	4.842405e-01	1.006382e+00	6.325545e-01	8.005177e-01	-1.679632e-01
105.9         	4.903257e-01	9.016236e-01	5.683984e-01	7.745249e-01	-2.061265e-01
106.2         	4.583184e-01	8.182645e-01	5.370674e-01	7.268521e-01	-1.897847e-01
106.5         	4.309775e-01	7.685058e-01	5.440726e-01	7.030138e-01	-1.589412e-01
106.8         	4.437390e-01	7.501267e-01	5.419945e-01	7.147362e-01	-1.727418e-01
107.1         	4.838028e-01	7.780981e-01	5.463905e-01	7.569981e-01	-2.106075e-01
107.4         	5.192477e-01	8.322020e-01	5.455916e-01	7.920435e-01	-2.464519e-01
107.7         	5.536886e-01	8.512285e-01	5.327380e-01	8.200576e-01	-2.873196e-01
108           	5.497846e-01	8.810650e-01	5.050102e-01	8.022896e-01	-2.972795e-01
108.3         	4.894777e-01	9.366566e-01	4.411485e-01	7.100519e-01	-2.689034e-01
108.6         	3.690803e-01	1.001650e+00	3.396261e-01	5.388934e-01	-1.992672e-01
108.9         	1.744275e-01	1.072711e+00	2.181154e-01	2.834852e-01	-6.536979e-02
109.2         	-1.511955e-02	1.123177e+00	5.475991e-02	1.226041e-02	4.249951e-02
109.5         	-1.341570e-01	1.111509e+00	-7.035838e-02	-1.693362e-01	9.897779e-02
109.8         	-1.669429e-01	1.047034e+00	-1.400109e-01	-2.369484e-01	9.693745e-02
110.1         	-1.611920e-01	1.002028e+00	-1.882400e-01	-2.553120e-01	6.707196e-02
110.4         	-1.232014e-01	1.008614e+00	-1.965851e-01	-2.214939e-01	2.490887e-02
110.7         	-2.533525e-03	1.051416e+00	-9.580442e-02	-5.043573e-02	-4.536868e-02
111           	1.804162e-01	1.077407e+00	1.044883e-01	2.326604e-01	-1.281720e-01
111.3         	2.995810e-01	1.046513e+00	2.975718e-01	4.483669e-01	-1.507951e-01
111.6         	2.348976e-01	1.008298e+00	3.327509e-01	4.012730e-01	-6.852213e-02
111.9         	7.198944e-02	9.986043e-01	2.049764e-01	1.744777e-01	3.049878e-02
112.2         	-9.092205e-02	9.949062e-01	5.161192e-02	-6.511609e-02	1.167280e-01
112.5         	-1.813594e-01	9.642884e-01	-6.569609e-02	-2.142074e-01	1.485114e-01
112.8         	-1.784218e-01	9.179321e-01	-1.207885e-01	-2.388161e-01	1.180276e-01
113.1         	-1.369395e-01	9.101161e-01	-1.491252e-01	-2.115020e-01	6.237687e-02
113.4         	-8.700674e-02	8.996895e-01	-1.630830e-01	-1.685483e-01	5.465230e-03
113.7         	-5.264022e-02	8.854824e-01	-1.523043e-01	-1.287924e-01	-2.351195e-02
114           	-2.624254e-02	8.691852e-01	-9.692969e-02	-7.470738e-02	-2.222231e-02
114.3         	-1.293526e-02	8.781717e-01	-3.024612e-02	-2.805832e-02	-2.187800e-03
114.6         	-2.030482e-02	8.715957e-01	1.830054e-02	-1.115455e-02	2.945509e-02
114.9         	-1.784076e-02	8.506411e-01	-5.453832e-04	-1.811345e-02	1.756807e-02
115.2         	-3.968530e-03	8.336559e-01	-2.335164e-02	-1.564435e-02	-7.707292e-03
115.5         	1.535417e-02	8.310703e-01	-3.731729e-02	-3.304478e-03	-3.401281e-02
115.8         	6.154165e-02	8.438606e-01	-1.759624e-02	5.274353e-02	-7.033977e-02
116.1         	1.571446e-01	8.907523e-01	8.147137e-02	1.978803e-01	-1.164089e-01
116.4         	2.920382e-01	9.771917e-01	2.352691e-01	4.096727e-01	-1.744036e-01
116.7         	4.195358e-01	1.085565e+00	4.101444e-01	6.246080e-01	-2.144636e-01
117           	4.457616e-01	1.161055e+00	5.562288e-01	7.238760e-01	-1.676473e-01
117.3         	2.886436e-01	1.121904e+00	5.850971e-01	5.811922e-01	3.904918e-03
117.6         	8.248275e-02	1.046031e+00	4.900054e-01	3.274855e-01	1.625200e-01
117.9         	-1.454299e-02	9.191849e-01	3.257454e-01	1.483297e-01	1.774157e-01
118.2         	-2.041230e-02	8.085699e-01	1.900110e-01	7.459317e-02	1.154178e-01
118.5         	1.183287e-02	7.532752e-01	1.015362e-01	6.260097e-02	3.893523e-02
118.8         	3.806397e-02	7.510618e-01	6.104922e-02	6.858858e-02	-7.539366e-03
119.1         	3.696856e-02	8.044561e-01	4.106594e-02	5.750153e-02	-1.643558e-02
119.4         	3.180484e-02	8.467629e-01	6.326185e-02	6.343577e-02	-1.739208e-04
119.7         	2.848156e-02	8.554818e-01	6.456321e-02	6.076316e-02	3.800041e-03
120           	2.836455e-02	8.643808e-01	9.207294e-02	7.440102e-02	1.767192e-02
120.3         	-4.442890e-03	8.619659e-01	9.773204e-02	4.442313e-02	5.330891e-02
120.6         	-6.939111e-03	8.478576e-01	7.291953e-02	2.952065e-02	4.339887e-02
120.9         	-2.081448e-02	8.199648e-01	7.920893e-02	1.878999e-02	6.041894e-02
121.2         	-2.904696e-02	7.876596e-01	7.192364e-02	6.914853e-03	6.500878e-02
121.5         	-2.717730e-02	7.718546e-01	3.162753e-02	-1.136354e-02	4.299107e-02
121.8         	-1.295912e-02	7.794133e-01	1.445509e-02	-5.731574e-03	2.018666e-02
122.1         	2.681584e-02	8.319002e-01	2.978539e-02	4.170853e-02	-1.192314e-02
122.4         	7.452995e-02	9.402098e-01	4.354458e-02	9.630225e-02	-5.275766e-02
122.7         	1.020139e-01	1.084169e+00	4.580497e-02	1.249164e-01	-7.911140e-02
123           	5.796424e-02	1.203331e+00	1.079865e-02	6.336356e-02	-5.256491e-02
123.3         	-8.736289e-02	1.199779e+00	-1.478904e-01	-1.613081e-01	1.341771e-02
123.6         	-2.400452e-01	1.090439e+00	-3.238479e-01	-4.019691e-01	7.812120e-02
123.9         	-2.782866e-01	9.530240e-01	-3.632173e-01	-4.598952e-01	9.667798e-02
124.2         	-2.581422e-01	8.405102e-01	-3.126969e-01	-4.144907e-01	1.017937e-01
124.5         	-2.318186e-01	7.759150e-01	-2.640953e-01	-3.638662e-01	9.977089e-02
124.8         	-2.058489e-01	7.545684e-01	-2.931400e-01	-3.524189e-01	5.927888e-02
125.1         	-1.897273e-01	7.859923e-01	-3.205638e-01	-3.500092e-01	2.944545e-02
125.4         	-1.853764e-01	8.131829e-01	-3.225250e-01	-3.466389e-01	2.411397e-02
125.7         	-1.796847e-01	8.216819e-01	-3.413031e-01	-3.503362e-01	9.033153e-03
126           	-1.760670e-01	8.371751e-01	-3.421872e-01	-3.471606e-01	4.973350e-03
126.3         	-1.836348e-01	8.546565e-01	-3.728612e-01	-3.700654e-01	-2.795774e-03
126.6         	-1.834499e-01	8.460352e-01	-3.465119e-01	-3.567059e-01	1.019392e-02
126.9         	-2.040145e-01	8.330475e-01	-3.170009e-01	-3.625149e-01	4.551403e-02
127.2         	-2.101519e-01	8.274903e-01	-3.153804e-01	-3.678421e-01	5.246171e-02
127.5         	-2.056306e-01	8.373724e-01	-3.242018e-01	-3.677315e-01	4.352969e-02
127.8         	-1.541556e-01	8.754535e-01	-3.046960e-01	-3.065036e-01	1.807588e-03
128.1         	-5.368112e-02	9.589641e-01	-2.492215e-01	-1.782919e-01	-7.092965e-02
128.4         	8.471916e-02	1.084449e+00	-1.603847e-01	4.526797e-03	-1.649115e-01
128.7         	2.074297e-01	1.207632e+00	-8.910545e-02	1.628769e-01	-2.519824e-01
129           	2.475750e-01	1.277106e+00	-1.092272e-01	1.929614e-01	-3.021886e-01
129.3         	1.696766e-01	1.181027e+00	-1.192709e-01	1.100411e-01	-2.293120e-01
129.6         	6.657143e-02	1.043976e+00	-1.173489e-01	7.896981e-03	-1.252459e-01
129.9         	-4.825994e-03	9.110210e-01	-8.889623e-02	-4.927411e-02	-3.962212e-02
130.2         	-1.816440e-02	8.002512e-01	-4.121938e-02	-3.877409e-02	-2.445288e-03
130.5         	1.439047e-03	7.340354e-01	-1.223455e-03	8.273190e-04	-2.050774e-03
130.8         	2.552645e-02	7.252312e-01	1.947667e-02	3.526479e-02	-1.578811e-02
131.1         	3.688259e-02	7.711376e-01	1.830563e-02	4.603541e-02	-2.772978e-02
131.4         	3.620334e-02	7.911631e-01	1.825798e-02	4.533233e-02	-2.707435e-02
131.7         	3.995748e-02	8.074066e-01	1.594308e-02	4.792902e-02	-3.198594e-02
132           	5.972666e-02	8.298892e-01	2.196168e-02	7.070750e-02	-4.874582e-02
132.3         	6.409056e-02	8.525312e-01	3.431344e-02	8.124728e-02	-4.693384e-02
132.6         	6.096464e-02	8.269661e-01	8.371932e-02	1.028243e-01	-1.910498e-02
132.9         	4.949178e-02	8.088628e-01	1.192470e-01	1.091153e-01	1.013174e-02
133.2         	3.699550e-02	7.976211e-01	1.555333e-01	1.147622e-01	4.077117e-02
133.5         	4.276897e-02	8.049738e-01	1.424058e-01	1.139719e-01	2.843393e-02
133.8         	5.943613e-02	8.303261e-01	1.577421e-01	1.383072e-01	1.943490e-02
134.1         	1.017850e-01	8.802031e-01	1.867087e-01	1.951393e-01	-8.430630e-03
134.4         	1.447924e-01	9.718861e-01	2.092346e-01	2.494097e-01	-4.017505e-02
134.7         	1.712416e-01	1.102297e+00	1.989973e-01	2.707402e-01	-7.174292e-02
135           	1.670119e-01	1.200794e+00	1.837427e-01	2.588832e-01	-7.514054e-02
135.3         	1.646706e-01	1.237545e+00	1.405049e-01	2.349231e-01	-9.441816e-02
135.6         	1.774909e-01	1.151445e+00	1.460660e-01	2.505239e-01	-1.044580e-01
135.9         	2.134345e-01	1.017215e+00	2.030193e-01	3.149441e-01	-1.119248e-01
136.2         	2.471083e-01	8.956539e-01	3.055235e-01	3.998701e-01	-9.434652e-02
136.5         	2.414669e-01	8.292374e-01	3.985979e-01	4.407658e-01	-4.216796e-02
136.8         	2.211086e-01	8.177629e-01	4.576537e-01	4.499355e-01	7.718252e-03
137.1         	1.867303e-01	8.511728e-01	4.524219e-01	4.129413e-01	3.948060e-02
137.4         	1.563622e-01	8.659701e-01	4.161209e-01	3.644226e-01	5.169824e-02
137.7         	1.183671e-01	8.697927e-01	3.671429e-01	3.019386e-01	6.520432e-02
138           	8.010186e-02	8.852339e-01	3.034744e-01	2.318391e-01	7.163532e-02
138.3         	4.828834e-02	8.991143e-01	2.905022e-01	1.935394e-01	9.696275e-02
138.6         	7.780473e-03	8.925087e-01	2.482954e-01	1.319282e-01	1.163672e-01
138.9         	-9.186856e-03	8.785356e-01	1.562720e-01	6.894914e-02	8.732285e-02
139.2         	-1.109372e-03	8.631752e-01	7.741893e-02	3.760009e-02	3.981884e-02
139.5         	1.655400e-02	8.589458e-01	2.838035e-02	3.074418e-02	-2.363827e-03
139.8         	2.886460e-02	8.640079e-01	7.680595e-03	3.270490e-02	-2.502430e-02
140.1         	3.507650e-02	8.963402e-01	2.167429e-02	4.591365e-02	-2.423935e-02
140.4         	3.018547e-02	9.766496e-01	4.914622e-02	5.475858e-02	-5.612359e-03
140.7         	-6.447324e-03	1.087570e+00	7.817227e-02	3.263881e-02	4.553346e-02
141           	-6.972095e-02	1.183027e+00	5.407366e-02	-4.268412e-02	9.675778e-02
141.3         	-1.524462e-01	1.202794e+00	-5.143293e-02	-1.781626e-01	1.267297e-01
141.6         	-2.098167e-01	1.125405e+00	-1.334608e-01	-2.765471e-01	1.430863e-01
141.9         	-2.133329e-01	9.964232e-01	-1.974405e-01	-3.120531e-01	1.146126e-01
142.2         	-2.128524e-01	9.083845e-01	-2.538089e-01	-3.397569e-01	8.594793e-02
142.5         	-2.411222e-01	8.694187e-01	-3.206030e-01	-4.014237e-01	8.082066e-02
142.8         	-2.705546e-01	8.723577e-01	-4.078849e-01	-4.744970e-01	6.661211e-02
143.1         	-2.749723e-01	8.983668e-01	-5.063728e-01	-5.281587e-01	2.178590e-02
143.4         	-2.549774e-01	8.976186e-01	-5.865475e-01	-5.482512e-01	-3.829628e-02
143.7         	-2.145194e-01	8.790608e-01	-6.410637e-01	-5.350512e-01	-1.060125e-01
144           	-1.729065e-01	8.905341e-01	-5.874425e-01	-4.666277e-01	-1.208148e-01
144.3         	-1.538094e-01	9.257116e-01	-5.159443e-01	-4.117815e-01	-1.041628e-01
144.6         	-1.453794e-01	9.551528e-01	-4.616559e-01	-3.762073e-01	-8.544861e-02
144.9         	-1.215237e-01	9.400813e-01	-4.121614e-01	-3.276044e-01	-8.455705e-02
145.2         	-1.002115e-01	8.803240e-01	-4.175724e-01	-3.089977e-01	-1.085746e-01
145.5         	-6.693197e-02	8.362722e-01	-4.027287e-01	-2.682963e-01	-1.344324e-01
145.8         	-6.812509e-02	8.112018e-01	-3.937522e-01	-2.650012e-01	-1.287510e-01
146.1         	-1.176256e-01	8.201139e-01	-3.937064e-01	-3.144788e-01	-7.922755e-02
146.4         	-2.225141e-01	8.471612e-01	-4.297804e-01	-4.374043e-01	7.623901e-03
146.7         	-3.440626e-01	8.866414e-01	-5.117094e-01	-5.999173e-01	8.820795e-02
147           	-4.393998e-01	9.283836e-01	-5.793608e-01	-7.290802e-01	1.497194e-01
147.3         	-4.410588e-01	9.848692e-01	-5.759259e-01	-7.290217e-01	1.530959e-01
147.6         	-3.155858e-01	1.052486e+00	-4.370816e-01	-5.341266e-01	9.704503e-02
147.9         	-1.147576e-01	1.120577e+00	-2.181355e-01	-2.238254e-01	5.689866e-03
148.2         	-1.609171e-02	1.117211e+00	-1.017161e-01	-6.694976e-02	-3.476634e-02
148.5         	-6.700867e-02	1.050531e+00	-1.247813e-01	-1.293993e-01	4.618038e-03
148.8         	-1.104178e-01	1.020115e+00	-1.456464e-01	-1.832409e-01	3.759457e-02
149.1         	-1.306168e-01	9.844819e-01	-1.413062e-01	-2.012699e-01	5.996369e-02
149.4         	-1.516110e-01	9.475051e-01	-1.415186e-01	-2.223703e-01	8.085167e-02
149.7         	-1.660236e-01	9.139742e-01	-1.723730e-01	-2.522101e-01	7.983707e-02
150           	-1.829108e-01	8.908113e-01	-1.890433e-01	-2.774325e-01	8.838920e-02
150.3         	-2.099058e-01	8.872125e-01	-1.835696e-01	-3.016907e-01	1.181210e-01
150.6         	-2.407547e-01	8.846303e-01	-1.846535e-01	-3.330814e-01	1.484279e-01
150.9         	-2.753622e-01	8.789888e-01	-1.992080e-01	-3.749662e-01	1.757582e-01
151.2         	-3.089328e-01	8.725721e-01	-2.260737e-01	-4.219697e-01	1.958960e-01
151.5         	-3.367315e-01	8.634393e-01	-2.553712e-01	-4.644171e-01	2.090459e-01
151.8         	-3.440829e-01	8.580931e-01	-2.776934e-01	-4.829296e-01	2.052362e-01
152.1         	-3.401380e-01	8.568521e-01	-2.844075e-01	-4.823417e-01	1.979343e-01
152.4         	-3.359744e-01	8.514812e-01	-2.847225e-01	-4.783357e-01	1.936132e-01
152.7         	-3.581266e-01	8.411857e-01	-3.050184e-01	-5.106358e-01	2.056174e-01
153           	-4.054293e-01	8.035249e-01	-3.745130e-01	-5.926858e-01	2.181728e-01
153.3         	-4.573557e-01	7.385846e-01	-4.675180e-01	-6.911147e-01	2.235967e-01
153.6         	-5.000394e-01	6.877739e-01	-5.782834e-01	-7.891811e-01	2.108978e-01
153.9         	-5.273840e-01	6.739616e-01	-6.790033e-01	-8.668856e-01	1.878823e-01
154.2         	-5.340126e-01	6.835879e-01	-7.482085e-01	-9.081168e-01	1.599084e-01
154.5         	-5.383233e-01	7.156928e-01	-7.860968e-01	-9.313717e-01	1.452749e-01
154.8         	-5.362139e-01	7.775218e-01	-7.965198e-01	-9.344738e-01	1.379540e-01
155.1         	-5.212131e-01	8.231830e-01	-7.748288e-01	-9.086275e-01	1.337987e-01
155.4         	-4.858835e-01	8.133638e-01	-7.453682e-01	-8.585676e-01	1.131994e-01
155.7         	-4.135787e-01	8.011510e-01	-7.066204e-01	-7.668889e-01	6.026850e-02
156           	-3.064107e-01	7.984606e-01	-6.190860e-01	-6.159537e-01	-3.132324e-03
156.3         	-1.820959e-01	7.987840e-01	-4.811506e-01	-4.226712e-01	-5.847942e-02
156.6         	-5.801410e-02	8.082180e-01	-3.246291e-01	-2.203286e-01	-1.043004e-01
156.9         	4.279602e-02	8.245220e-01	-1.712430e-01	-4.282548e-02	-1.284175e-01
157.2         	1.078589e-01	8.468553e-01	-8.691702e-02	6.440043e-02	-1.513174e-01
157.5         	1.477096e-01	8.909456e-01	-7.694328e-02	1.092379e-01	-1.861812e-01
157.8         	1.831525e-01	9.695828e-01	-1.046008e-01	1.308521e-01	-2.354530e-01
158.1         	2.138557e-01	1.087249e+00	-1.114095e-01	1.581509e-01	-2.695604e-01
158.4         	2.458488e-01	1.218139e+00	-6.993517e-02	2.108813e-01	-2.808164e-01
158.7         	3.057137e-01	1.273818e+00	1.901893e-02	3.152232e-01	-2.962042e-01
159           	3.904491e-01	1.192263e+00	1.556069e-01	4.682525e-01	-3.126456e-01
159.3         	4.050418e-01	1.039192e+00	2.201133e-01	5.150984e-01	-2.949852e-01
159.6         	3.615754e-01	9.290613e-01	2.502541e-01	4.867024e-01	-2.364483e-01
159.9         	3.208536e-01	8.593387e-01	2.780034e-01	4.598553e-01	-1.818519e-01
160.2         	3.013486e-01	8.214916e-01	3.363039e-01	4.695006e-01	-1.331967e-01
160.5         	2.843901e-01	8.211171e-01	3.888016e-01	4.787909e-01	-8.998927e-02
160.8         	2.705351e-01	8.652390e-01	4.177655e-01	4.794179e-01	-6.165233e-02
161.1         	2.692452e-01	8.973810e-01	4.354383e-01	4.869644e-01	-5.152607e-02
161.4         	2.688405e-01	9.044471e-01	4.691935e-01	5.034372e-01	-3.424373e-02
161.7         	2.408584e-01	9.143528e-01	4.808416e-01	4.812792e-01	-4.375650e-04
162           	2.402121e-01	9.067911e-01	4.277978e-01	4.541110e-01	-2.631323e-02
162.3         	2.548159e-01	8.955506e-01	3.358465e-01	4.227391e-01	-8.689266e-02
162.6         	2.764223e-01	9.023864e-01	2.850536e-01	4.189491e-01	-1.338955e-01
162.9         	2.230667e-01	9.375824e-01	2.478389e-01	3.469862e-01	-9.914730e-02
163.2         	8.267517e-02	1.006056e+00	1.902645e-01	1.778074e-01	1.245709e-02
163.5         	-1.165157e-01	1.094916e+00	1.220200e-01	-5.550568e-02	1.775257e-01
163.8         	-2.539812e-01	1.163101e+00	8.046424e-02	-2.137490e-01	2.942133e-01
164.1         	-2.016388e-01	1.172487e+00	1.318662e-01	-1.357058e-01	2.675719e-01
164.4         	-2.989796e-02	1.144682e+00	2.732494e-01	1.067268e-01	1.665227e-01
164.7         	1.493466e-01	1.098633e+00	4.305205e-01	3.646069e-01	6.591362e-02
165           	2.614600e-01	1.018935e+00	5.159805e-01	5.194503e-01	-3.469755e-03
165.3         	2.908242e-01	9.289828e-01	5.507279e-01	5.661882e-01	-1.546023e-02
165.6         	2.761381e-01	8.437640e-01	5.360367e-01	5.441564e-01	-8.119717e-03
165.9         	2.475617e-01	8.104995e-01	4.876521e-01	4.913877e-01	-3.735695e-03
166.2         	2.166818e-01	8.066248e-01	4.256372e-01	4.295004e-01	-3.863234e-03
166.5         	1.880969e-01	8.282203e-01	3.624199e-01	3.693068e-01	-6.886908e-03
166.8         	1.691840e-01	8.778459e-01	3.148088e-01	3.265884e-01	-1.177956e-02
167.1         	1.625747e-01	8.815140e-01	2.827748e-01	3.039621e-01	-2.118728e-02
167.4         	1.502883e-01	8.547658e-01	2.901594e-01	2.953680e-01	-5.208653e-03
167.7         	1.077285e-01	8.503753e-01	2.945316e-01	2.549943e-01	3.953729e-02
168           	6.351416e-02	8.548043e-01	2.267904e-01	1.769093e-01	4.988103e-02
168.3         	3.377753e-02	8.670544e-01	1.263788e-01	9.696691e-02	2.941185e-02
168.6         	1.776810e-02	8.828931e-01	4.144180e-02	3.848900e-02	2.952797e-03
168.9         	1.242480e-02	8.924190e-01	-1.096551e-02	6.942047e-03	-1.790755e-02
169.2         	1.631043e-02	8.832205e-01	-3.976935e-02	-3.574248e-03	-3.619510e-02
169.5         	1.777245e-02	8.530247e-01	-4.719566e-02	-5.825380e-03	-4.137028e-02
169.8         	1.397714e-02	8.172953e-01	-4.497986e-02	-8.512785e-03	-3.646707e-02
170.1         	-2.153735e-02	7.970451e-01	-8.918483e-02	-6.612976e-02	-2.305507e-02
170.4         	-8.619847e-02	7.998560e-01	-1.680280e-01	-1.702125e-01	2.184493e-03
170.7         	-1.801102e-01	8.377172e-01	-2.459594e-01	-3.030899e-01	5.713052e-02
171           	-2.552643e-01	9.386923e-01	-3.187676e-01	-4.146481e-01	9.588048e-02
171.3         	-3.153467e-01	1.116751e+00	-4.048490e-01	-5.177712e-01	1.129223e-01
171.6         	-3.226906e-01	1.289835e+00	-4.690967e-01	-5.572389e-01	8.814224e-02
171.9         	-2.764878e-01	1.359522e+00	-4.532166e-01	-5.030961e-01	4.987949e-02
172.2         	-2.554963e-01	1.263040e+00	-4.405131e-01	-4.757529e-01	3.523977e-02
172.5         	-2.692306e-01	1.154146e+00	-4.474183e-01	-4.929398e-01	4.552144e-02
172.8         	-2.576257e-01	1.094226e+00	-4.341401e-01	-4.746957e-01	4.055562e-02
173.1         	-2.341366e-01	1.041014e+00	-3.933886e-01	-4.308309e-01	3.744235e-02
173.4         	-2.072241e-01	1.002940e+00	-3.551831e-01	-3.848156e-01	2.963250e-02
173.7         	-1.801991e-01	9.732799e-01	-3.094988e-01	-3.349485e-01	2.544975e-02
174           	-1.598706e-01	9.566767e-01	-2.770205e-01	-2.983809e-01	2.136036e-02
174.3         	-1.437245e-01	9.492443e-01	-2.516803e-01	-2.695646e-01	1.788432e-02
174.6         	-1.382423e-01	9.317688e-01	-1.960125e-01	-2.362486e-01	4.023602e-02
174.9         	-1.521018e-01	9.104709e-01	-1.453227e-01	-2.247631e-01	7.944044e-02
175.2         	-1.722770e-01	8.868548e-01	-1.298365e-01	-2.371953e-01	1.073588e-01
175.5         	-1.754457e-01	8.674255e-01	-1.366499e-01	-2.437707e-01	1.071207e-01
175.8         	-1.571859e-01	8.554777e-01	-1.259383e-01	-2.201550e-01	9.421675e-02
